"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.196771411E3,5.190982640E0,-1.531853557E0,5.122043967E-1
1.197021101E3,7.373308532E0,2.978142468E0,3.656514208E0
1.197270791E3,4.987324703E0,-6.842587173E-1,1.795318569E0
1.197520482E3,-1.492170843E0,-4.808491121E0,3.811709837E0
1.197770172E3,-6.672626156E0,-6.886079932E0,-9.147384167E-3
1.198019862E3,5.760509046E0,-3.052603835E0,-1.078101436E0
1.198269553E3,6.172583967E0,3.123485538E0,7.302938461E-1
1.198519243E3,7.066461273E0,1.357697162E0,1.084257385E0
1.198768933E3,5.251208961E-1,-5.890189764E0,4.697192295E0
1.199018623E3,-7.688242491E0,-7.665476357E0,-1.405706896E0
1.199268314E3,5.798350471E0,-7.692354838E0,-1.467775090E0
1.199518004E3,4.495344656E0,2.344845743E0,2.193641424E0
1.199767695E3,8.836135123E0,-2.485780013E-1,2.965006113E0
1.200017385E3,2.222498018E0,-7.299959890E0,3.358999690E0
1.200267075E3,-7.230023097E0,-9.126165206E0,2.044771314E-1
1.200516766E3,2.993307222E0,-8.568360128E0,-1.471797974E0
1.200766460E3,7.740275109E0,1.688339081E0,1.706100583E-1
1.201016150E3,8.787976871E0,5.600217569E-1,3.368922415E0
1.201265841E3,3.058407782E0,-8.484052634E0,2.114451413E0
1.201515531E3,-9.846174384E0,-9.285932187E0,-2.439539062E0
1.201765217E3,3.337169695E0,-8.814235547E0,-2.061445234E0
1.202014908E3,5.152817279E0,7.232912207E-1,1.404924538E0
1.202264597E3,9.672904428E0,1.256600558E0,3.408332648E0
1.202514287E3,2.770271612E0,-7.544177622E0,1.982983786E0
1.202763979E3,-6.418251225E0,-9.298966216E0,7.802033401E-1
1.203013669E3,1.490333648E0,-8.226399170E0,-1.504272240E0
1.203263359E3,5.735870633E0,1.973627656E0,1.155351341E-1
1.203513050E3,7.956482340E0,1.199811814E0,2.669656234E0
1.203762740E3,2.207372441E0,-6.762542299E0,1.892762418E0
1.204012430E3,-8.220421561E0,-8.925534958E0,-6.523890531E-1
1.204262121E3,2.110257790E0,-7.280155370E0,-4.992972529E-1
1.204511811E3,6.325908487E0,2.555277679E0,1.039809190E0
1.204761502E3,7.994027896E0,9.823661435E-1,1.349364295E0
1.205011192E3,4.478242135E-1,-7.832737715E0,1.543021739E0
1.205260882E3,-7.630112396E0,-9.984417765E0,-1.032033563E-2
1.205510573E3,3.081569188E0,-7.201512659E0,-2.934039259E-1
1.205760263E3,7.067700883E0,2.066275034E0,9.620400524E-1
1.206009953E3,5.068076506E0,9.244424558E-1,1.166959233E0
1.206259644E3,-3.827020186E-1,-9.191616014E0,1.891419897E0
1.206509334E3,-6.394025626E0,-1.003833611E1,-2.672857000E0
1.206759024E3,5.994062042E0,-7.312990994E0,1.242830365E0
1.207008714E3,6.199291710E0,1.821532221E0,3.152640924E0
1.207258404E3,4.691644456E0,-4.859550762E-1,2.051185709E0
1.207508095E3,-1.575624059E0,-9.153985088E0,2.125693270E0
1.207757785E3,-5.533250577E0,-9.459288683E0,-1.031555260E0
1.208007475E3,4.601818360E0,-4.837572833E0,8.678215277E-1
1.208257166E3,6.743379219E0,2.134301541E0,2.572909373E0
1.208506856E3,4.421416847E0,2.144986743E-1,9.423934078E-1
1.208756547E3,-1.222838150E0,-7.556459699E0,3.687179346E0
1.209006238E3,-5.465600631E0,-9.492547646E0,-2.547237757E0
1.209255928E3,4.188468161E0,-3.488351210E0,5.818681240E-1
1.209505618E3,7.161598980E0,1.798150375E0,4.017351733E0
1.209755309E3,4.070392411E0,-2.702436894E-1,1.548505257E0
1.210004999E3,-2.054485293E0,-8.463455232E0,2.034132890E0
1.210254689E3,-6.354922956E0,-8.613230492E0,-1.606967474E0
1.210504380E3,6.470419498E0,-6.365695866E0,3.294496715E-1
1.210754070E3,3.864245315E0,2.276388296E0,2.920384841E0
1.211003760E3,4.944869825E0,2.425401664E-1,1.855033844E0
1.211253451E3,-2.523950636E-1,-6.638943270E0,4.395743769E0
1.211503141E3,-6.983631370E0,-8.574513738E0,8.459693134E-1
1.211752831E3,4.418079548E0,-7.622861849E0,-4.392024940E-1
1.212002522E3,6.660073353E0,1.816790714E0,1.965974236E-1
1.212252212E3,4.623474693E0,-2.170318050E0,8.619368899E-1
1.212501902E3,-9.606682956E-1,-6.285741624E0,5.461016414E0
1.212751593E3,-3.992209876E0,-9.540849740E0,1.330425164E0
1.213001283E3,2.840572686E0,-3.022032838E0,4.708938181E-1
1.213250973E3,7.689461051E0,2.006950353E0,-7.070979416E-1
1.213500664E3,3.724269404E0,-3.966477449E0,1.220157201E0
1.213750354E3,-1.460232766E0,-5.776450310E0,6.105115285E0
1.214000044E3,-5.058732070E0,-8.771614607E0,-8.136166692E-2
1.214249735E3,4.127930768E0,-2.988113140E0,-1.929826748E-1
1.214499425E3,8.446953220E0,2.217454795E0,5.870078266E-1
1.214749115E3,6.010657024E0,-6.283750062E0,1.680606723E0
1.214998806E3,-2.244702235E0,-8.707771198E0,5.914194338E0
1.215248496E3,-4.897164146E0,-8.993039893E0,1.669287683E0
1.215498186E3,8.426482118E0,-5.050615550E0,2.149601365E0
1.215747877E3,7.770198820E0,1.272484519E0,4.850185862E0
1.215997567E3,7.442554768E0,-9.558533474E0,3.032698159E0
1.216247257E3,1.471511461E0,-1.457795881E1,-2.795794709E0
1.216496948E3,1.255071218E0,-6.420681328E-1,-1.855162482E0
1.216746637E3,-1.027371724E0,-5.774289179E-1,-2.892465556E-1
1.216996327E3,-7.081564339E-1,6.573170865E-1,3.313348138E-1
1.217246018E3,-1.972816209E0,-1.723886644E0,1.914466113E0
1.217495708E3,-1.345939581E0,-3.191301545E0,-3.875923959E0
1.217745399E3,3.019214480E0,-1.078038286E1,-6.163357061E-1
1.217995090E3,1.052469581E0,-1.143352854E0,2.354202458E0
1.218244780E3,4.760654465E0,-2.014389181E-1,5.880785687E0
1.218494470E3,1.462971017E0,-3.967174437E0,7.642556441E-1
1.218744160E3,-5.581815212E0,-5.295496357E0,8.143873322E-1
1.218993850E3,-2.022043771E0,-6.903783547E0,-4.856954598E-1
1.219243540E3,2.132783604E0,-1.311833357E0,2.353417761E0
1.219493231E3,6.338456027E0,1.605436088E0,3.912209440E0
1.219742922E3,2.586513505E0,-5.105721465E0,1.914708188E0
1.219992613E3,-6.405614807E0,-6.114346869E0,1.163966628E0
1.220242303E3,-1.040758778E0,-5.402347791E0,-7.062384009E-2
1.220491993E3,2.289532837E0,-6.457542175E-1,2.427111390E0
1.220741684E3,5.936757574E0,1.058150736E0,4.058905556E0
1.220991374E3,2.132922767E0,-5.526284789E0,2.793264034E0
1.221241064E3,-6.280326517E0,-5.464986674E0,5.146291201E0
1.221490755E3,-1.020159037E0,-3.932567691E0,-8.826488972E-2
1.221740445E3,2.449138143E0,8.173682427E-1,2.896804190E0
1.221990135E3,4.330231273E0,4.235968602E-1,5.844227725E0
1.222239826E3,8.270945013E-1,-4.974524564E0,2.756545274E0
1.222489516E3,-6.155031796E0,-6.154697335E0,3.727015257E0
1.222739207E3,-2.022981665E0,-3.890443765E0,-4.137174046E-1
1.222988897E3,4.203670337E0,5.662396860E-1,2.469158717E0
1.223238587E3,8.049926693E0,3.786411273E-1,3.735275034E0
1.223488278E3,2.936284590E-1,-5.746121972E0,3.071394448E0
1.223737968E3,-7.334185397E0,-5.747201368E0,4.877321620E0
1.223987658E3,-1.562843800E-1,-4.997757890E0,-3.001481044E-1
1.224237349E3,3.617851249E0,8.072589916E-1,3.530130150E0
1.224487039E3,6.021721126E0,1.279908729E0,4.200265503E0
1.224736729E3,-2.352983898E-1,-6.773885313E0,2.104511731E0
1.224986419E3,-7.061235031E0,-6.329457747E0,-1.034005828E0
1.225236109E3,1.016612701E0,-5.519359932E0,2.613576758E-1
1.225485800E3,4.119874474E0,8.633975244E-1,3.099958681E0
1.225735491E3,4.366574349E0,1.590412837E0,4.603849683E0
1.225985182E3,-1.492672534E0,-6.323115857E0,2.405290166E0
1.226234872E3,-6.863400337E0,-7.311519835E0,1.154206456E0
1.226484562E3,6.484269798E-1,-5.752097241E0,2.383781183E-1
1.226734252E3,4.077232777E0,1.248923163E0,3.853794587E0
1.226983942E3,4.763612864E0,1.027155815E0,4.797634596E0
1.227233633E3,-1.098014129E0,-8.373618611E0,-1.942409956E-1
1.227483323E3,-6.828683664E0,-7.107641459E0,1.713519530E0
1.227733015E3,1.674304009E0,-5.605873581E0,4.664815092E-1
1.227982705E3,2.608783211E0,5.955704892E-1,4.042543877E0
1.228232396E3,4.879568413E0,1.360482776E0,6.294221256E0
1.228482086E3,-4.343370259E-1,-8.588335387E0,2.009747077E0
1.228731777E3,-7.364644128E0,-6.640765847E0,-1.285969368E0
1.228981468E3,2.123151485E0,-5.629519136E0,1.148094946E-1
1.229231158E3,1.862936063E0,9.041397536E-1,3.795766819E0
1.229480849E3,5.192793522E0,6.029818350E-1,5.687932820E0
1.229730538E3,-6.334639549E-1,-7.110846902E0,1.912449993E0
1.229980229E3,-6.746449007E0,-6.601011797E0,-9.516776168E-1
1.230229919E3,1.457240161E0,-4.828613729E0,-6.503606540E-1
1.230479610E3,3.141751070E0,1.456230932E0,2.599163371E0
1.230729302E3,5.892906965E0,2.910264480E-1,4.978298357E0
1.230978992E3,4.582363504E-1,-5.398321398E0,2.170164853E0
1.231228683E3,-6.854216115E0,-6.665780236E0,-3.339888650E-1
1.231478374E3,1.377757205E0,-4.592429486E0,-5.201191878E-1
1.231728064E3,3.789923696E0,1.178390540E0,3.896238356E0
1.231977755E3,4.268692836E0,1.347666264E-2,4.710889982E0
1.232227446E3,-4.899323523E-2,-6.259985808E0,2.814472470E0
1.232477136E3,-6.563970855E0,-6.612938948E0,-1.327694514E0
1.232726827E3,1.762612753E0,-6.056988022E0,-8.963465846E-1
1.232976518E3,5.300836619E0,1.951510563E0,2.923220741E0
1.233226208E3,5.878490070E0,-4.133045912E-1,4.690568569E0
1.233475899E3,6.194592887E-1,-7.775037975E0,2.665664924E0
1.233725589E3,-2.938415315E0,-7.717699009E0,-4.008254635E-1
1.233975280E3,-1.762962416E0,-6.187772695E0,-3.881784039E0
1.234224970E3,5.778272302E0,7.164300978E-2,4.134068005E0
1.234474661E3,7.372880516E0,-9.309468985E-2,8.393513178E0
1.234724353E3,4.335381793E0,-7.381326819E0,2.614255035E0
1.234974044E3,-4.455961905E0,-9.090045201E0,-1.790477659E0
1.235223735E3,-2.582527458E0,-7.959709418E0,-1.025924392E0
1.235473425E3,7.163812151E0,-1.460904027E0,1.842589799E0
1.235723116E3,1.055752442E1,2.174103538E0,4.352535185E0
1.235972807E3,3.989959867E0,-7.748031440E0,2.353192059E0
1.236222498E3,-4.721916661E0,-6.596954999E0,2.904365809E0
1.236472189E3,-2.243694175E0,-6.749409453E0,-4.130005360E-1
1.236721880E3,6.797942512E0,-4.357327563E-1,-5.710361570E-1
1.236971571E3,1.060700473E1,2.652111663E0,9.980612397E-1
1.237221262E3,5.063043222E0,-8.183299343E0,2.240304544E0
1.237470952E3,-5.614116985E0,-8.658967413E0,1.169458333E0
1.237720644E3,-1.602855127E0,-7.951487648E0,-2.620722055E-3
1.237970335E3,6.129242066E0,-1.671879169E0,2.514766999E0
1.238220026E3,8.447665411E0,2.636509538E-2,8.909522942E0
1.238469718E3,4.951313456E0,-9.906669677E0,1.340882324E0
1.238719408E3,3.544655803E0,-1.067426408E1,7.879766285E-2
1.238969098E3,9.322090200E-1,-2.092377589E0,-2.854933448E0
1.239218789E3,-6.846031183E-1,2.687848091E-2,-2.164829854E0
1.239468480E3,-2.565723437E0,2.424205323E0,-3.776143563E-1
1.239718172E3,-3.239252222E0,-6.816450119E0,-9.386260468E-1
1.239967863E3,4.618808615E0,-9.205064610E0,5.365217972E-1
1.240217554E3,3.293891528E0,4.817637920E-1,2.966363837E0
1.240467245E3,2.933550432E0,5.273679811E-1,7.069924579E0
1.240716937E3,1.588940508E0,-4.680340619E0,4.118678133E0
1.240966628E3,3.797883511E-1,-6.357567651E0,4.833508433E0
1.241216319E3,-2.934451488E0,-5.696190843E0,4.211998526E0
1.241466010E3,1.459710610E0,-6.648575388E0,-3.797967710E0
1.241715701E3,4.409252884E0,1.280688162E0,-4.147509000E0
1.241965393E3,4.815088827E0,-8.002540272E-1,2.173077936E0
1.242215084E3,-6.067755085E-1,-1.817608740E0,1.284691751E0
1.242464775E3,-3.266839385E0,-3.193535766E0,1.337686236E0
1.242714466E3,-1.786199836E0,-5.118625100E0,-1.510777853E0
1.242964158E3,2.027829299E0,1.745416092E0,2.781228125E-2
1.243213849E3,6.803847030E0,-7.748788655E-2,2.708736684E0
1.243463540E3,1.026222015E0,-5.423450977E0,1.377457827E-1
1.243713232E3,-3.107983400E0,-2.800868338E0,-1.419181219E0
1.243962923E3,-1.530709841E0,-2.479494841E0,-2.153699094E0
1.244212614E3,-6.863116747E-1,-2.466123428E0,-5.906974196E-2
1.244462306E3,6.588070155E0,1.878925567E0,2.001686690E0
1.244711996E3,1.256663123E0,-4.846877507E0,9.311112052E-1
1.244961687E3,-4.533048087E0,-4.817412510E0,1.019823407E0
1.245211379E3,-1.088517081E0,-4.922738113E0,-1.636448550E0
1.245461070E3,3.699724547E0,1.238326839E0,1.207789171E-1
1.245710762E3,7.307867664E0,-4.436112946E-1,-2.670405847E-1
1.245960454E3,1.864460140E0,-4.691505293E0,1.194231817E0
1.246210145E3,-5.735702233E0,-6.137411211E0,1.176775539E-1
1.246459837E3,9.175444955E-1,-7.051599405E0,-1.952867702E0
1.246709528E3,3.341657433E0,6.207351512E-1,8.964799011E-1
1.246959219E3,8.530307034E0,-2.392967159E-1,2.019849311E0
1.247208911E3,1.871318339E0,-6.342771272E0,1.073747599E0
1.247458602E3,-5.150139254E0,-6.066021971E0,2.743037621E0
1.247708295E3,1.086800923E0,-6.399378752E0,-2.167017297E0
1.247957985E3,1.220464765E0,9.097255987E-1,5.682663310E-1
1.248207676E3,6.176619716E0,-2.308404726E-1,3.479464027E0
1.248457368E3,2.909587373E0,-3.727994081E0,8.003715563E-1
1.248707059E3,-4.536624244E0,-6.226527455E0,1.771288851E0
1.248956751E3,-1.544122185E0,-4.789420719E0,-2.991589310E0
1.249206442E3,1.537828534E0,4.379880273E-1,7.997271931E-1
1.249456134E3,6.733041927E0,1.518428349E-1,2.288592020E0
1.249705825E3,9.383412874E-1,-4.098103536E0,4.709429348E-1
1.249955517E3,-4.228349095E0,-4.303956225E0,1.778678563E0
1.250205208E3,-1.362761436E0,-6.544397301E0,-1.441366140E0
1.250454900E3,4.442849523E0,-2.199821931E-1,2.041003953E0
1.250704591E3,9.992289287E-1,1.092755728E0,7.634095520E-1
1.250954283E3,-2.095749679E0,-4.663950289E0,1.119507909E-2
1.251203974E3,-2.575371636E0,1.389043500E0,-1.002553071E0
1.251453666E3,1.958694452E0,-3.578978375E-1,-4.093834484E0
1.251703358E3,3.893822286E0,-1.912836201E-1,1.001609915E0
1.251953050E3,1.864355475E0,-3.859941180E0,3.810193069E0
1.252202740E3,-1.204784287E0,2.001256335E-1,-2.071759722E0
1.252452432E3,5.749344957E-1,-1.295691241E0,1.335500547E0
1.252702124E3,-1.394389025E0,-1.663544548E-1,-9.487358826E-1
1.252951815E3,-3.018694078E0,4.064761250E0,-3.597653797E0
1.253201507E3,-4.780741990E-2,-8.188820869E-1,-1.933474241E0
1.253451199E3,1.411728358E-1,1.328621882E-1,-1.566890073E-1
1.253700890E3,7.851699650E-2,3.050121108E-1,-8.015983021E-1
1.253950582E3,4.963116646E-1,-8.492326444E-1,-4.228250277E-1
1.254200273E3,2.140022457E-2,-1.144242289E0,2.423910624E-1
1.254449965E3,3.765595186E-1,-2.465805924E-1,5.723266375E-1
1.254699657E3,-1.045990866E-1,-4.667605676E-2,-1.057681205E0
1.254949348E3,1.053608034E0,-9.158039255E-1,5.717232049E-2
1.255199040E3,-2.737397397E-1,-7.735230424E-1,-4.014148629E-1
1.255448731E3,1.155377069E0,-1.327972841E-1,3.349306176E0
1.255698422E3,3.340789121E-1,-2.231128655E-1,6.281254470E-2
1.255948114E3,7.581897426E-1,-2.403619324E-1,1.083869129E-1
1.256197805E3,4.275902161E-1,-2.393244901E-1,-1.994450176E-1
1.256447497E3,1.093008327E-1,-3.087303552E-1,-2.640778005E-2
1.256697187E3,1.094189465E-2,-9.967909321E-2,9.836420059E-2
1.256946878E3,6.232050151E-2,2.634126797E-2,-1.001768374E-1
1.257196569E3,1.191984147E-1,-3.004222658E-2,-2.212030917E-1
1.257446261E3,2.368224666E-2,-1.331531603E-2,2.277256608E-2
1.257695952E3,1.239345132E-1,-9.992178921E-2,4.850382328E-2
1.257945643E3,1.745101511E-2,1.996860690E-2,5.392886996E-3
1.258195334E3,9.843363628E-2,-9.874971483E-2,-8.338714242E-2
1.258445026E3,1.415157750E-2,5.747666806E-3,-2.372390807E-2
1.258694718E3,-3.451085150E-2,-2.853726290E-2,1.548167288E-2
1.258944409E3,-1.285476740E-1,8.344806310E-2,-3.942719042E-2
1.259194100E3,-5.944308668E-2,-3.714476634E-2,4.344481230E-3
1.259443791E3,-2.798915952E-3,2.315457199E-2,-5.444693327E-2
1.259693481E3,6.310125098E-2,-7.784551688E-2,2.173000753E-2
1.259943173E3,1.767277077E-2,1.111599550E-2,-2.957814038E-2
1.260192864E3,-1.573251843E-2,3.367612492E-2,9.325724244E-3
1.260442555E3,-4.057382941E-3,8.074347004E-3,-3.941841960E-2
1.260692246E3,-2.997852847E-2,-7.433272898E-5,7.380355597E-3
1.260941937E3,5.230480582E-3,4.884690866E-3,2.676270604E-3
1.261191628E3,-3.571552411E-2,1.790534377E-2,1.621257484E-2
1.261441319E3,-2.266059190E-2,1.940128081E-2,-5.619174242E-4
1.261691010E3,-1.521752492E-2,-3.496580143E-2,-6.720497310E-2
1.261940701E3,-4.857121244E-2,3.889202401E-2,-5.272317410E-2
1.262190393E3,-7.024552524E-3,-4.466271423E-2,-5.479308844E-2
1.262440084E3,1.195624039E-2,9.448004141E-3,-3.228130817E-2
1.262689774E3,-4.158071995E-2,3.964097925E-2,-3.543588102E-2
1.262939466E3,-1.535902753E-2,-5.032957982E-2,1.344099462E-2
1.263189157E3,-2.905028298E-2,5.834424868E-3,1.399823427E-3
1.263438849E3,1.535332650E-3,3.992003761E-2,-3.538851857E-2
1.263688541E3,3.449038625E-2,-3.772206925E-2,-6.226349115E-2
1.263938232E3,9.882671535E-3,6.883305721E-2,-2.028165221E-2
1.264187924E3,-1.077729553E-2,4.869415015E-3,-6.042571127E-2
1.264437615E3,-3.368522465E-2,4.879695151E-2,1.055773258E-2
1.264687306E3,-2.357728913E-2,1.699500538E-2,-1.327084064E-2
1.264936997E3,1.431939259E-2,-4.963628277E-2,-5.095965385E-2
1.265186689E3,-1.903327167E-2,1.869354844E-2,-4.573282778E-2
1.265436380E3,1.350706816E-3,-3.892900765E-2,-2.373150945E-2
1.265686073E3,-2.051378667E-2,2.753563486E-2,5.264832973E-3
1.265935765E3,4.220374078E-3,1.809786335E-2,-7.998464763E-2
1.266185457E3,-1.334115341E-2,1.316193625E-2,-2.788887978E-2
1.266435148E3,-8.575818837E-3,1.007877253E-2,-3.230762064E-2
1.266684839E3,2.704176441E-2,-1.809603609E-2,-4.527265191E-2
1.266934531E3,-1.956814572E-2,-2.835497595E-2,-3.429976702E-2
1.267184223E3,-2.626759306E-2,3.164403476E-2,-1.673239231E-2
1.267433915E3,-1.285101056E-2,-1.519282043E-2,-1.861928880E-2
1.267683608E3,-2.859610051E-2,4.895946756E-2,-5.292899609E-2
1.267933300E3,1.563443139E-2,-1.056372598E-3,-3.650884509E-2
1.268182992E3,-1.301093191E-2,1.337755233E-2,-3.931960166E-2
1.268432684E3,-3.317520127E-2,2.535444070E-2,-5.812132359E-4
1.268682376E3,1.147326037E-2,-8.255464509E-3,-4.026217282E-2
1.268932068E3,5.598124266E-3,1.642376896E-2,-5.712320387E-2
1.269181760E3,9.673487395E-3,-1.007226750E-2,-8.061029971E-2
1.269431453E3,3.364356324E-2,8.394993693E-3,-7.614828944E-2
1.269681145E3,-3.247105032E-3,-3.483624905E-2,-3.091364443E-2
1.269930837E3,-2.805377126E-2,-2.686028145E-2,-3.936345577E-3
1.270180530E3,-3.225177974E-3,-3.452188812E-2,-5.526671290E-2
1.270430222E3,-5.816810131E-3,-2.238474950E-2,-4.101704836E-2
1.270679913E3,-3.029983297E-2,1.136391744E-2,1.662538826E-2
1.270929606E3,-2.424036339E-2,-1.859962754E-3,1.838364601E-2
1.271179298E3,8.871395588E-3,3.630316928E-2,-6.360250354E-2
1.271428991E3,1.150512770E-2,-1.561579339E-2,-3.788469493E-2
1.271678685E3,3.434011281E-2,5.285956040E-2,-9.230063796E-2
1.271928377E3,1.588527694E-2,2.498946480E-2,-2.329179883E-2
1.272178070E3,-5.523104489E-2,-3.682488710E-2,-4.578369856E-3
1.272427763E3,5.582453728E-2,-1.131834570E-2,-9.985348642E-2
1.272647493E3,-5.419067904E-2,2.850042544E-3,1.021683991E-2
1.272897187E3,-3.552198127E-2,5.760340646E-2,5.237234116E-2
1.273146881E3,-1.855175346E-3,-1.045526013E-2,-1.062556028E-2
1.273396575E3,-2.241120815E-2,1.126100644E-3,1.536648273E-2
1.273646270E3,-4.518143535E-3,3.213753976E-2,-3.151298404E-2
1.273895964E3,6.065609157E-3,3.319917485E-2,-3.842848599E-2
1.274145658E3,6.040173769E-3,-1.284903713E-2,-7.323579133E-2
1.274395352E3,-9.987921417E-3,-2.932385959E-2,4.879501462E-3
1.274645046E3,5.986671746E-3,3.810345389E-2,-5.091346085E-2
1.274894740E3,2.127670214E-2,-1.760888994E-3,-6.517598927E-2
1.275144435E3,-1.261785284E-2,2.681386918E-3,-1.122431517E-2
1.275394130E3,-1.564451784E-2,-2.654507998E-2,-2.764972866E-2
1.275643825E3,1.771311656E-2,-9.467446133E-3,-1.936013103E-3
1.275893520E3,-1.654908210E-3,-3.008717705E-2,-1.766677737E-2
1.276143215E3,-3.125658363E-2,-1.699675955E-2,1.452389896E-2
1.276392910E3,-1.346029043E-3,3.344183430E-2,-2.945710301E-2
1.276642605E3,7.447890937E-4,-5.140068009E-3,-2.395370364E-2
1.276892300E3,2.570552945E-2,-5.805992782E-3,-5.182971954E-2
1.277141995E3,1.458558708E-2,-8.068061247E-4,-4.758581042E-2
1.277391690E3,-1.317772374E-2,-5.846345879E-2,-3.078617513E-2
1.277641387E3,7.734404504E-3,-4.497850042E-2,-1.416897297E-2
1.277891082E3,-7.956598699E-4,-4.429338947E-3,-1.344274879E-2
1.278140777E3,-1.798106521E-2,-1.633595109E-2,2.418408394E-3
1.278390473E3,2.683024138E-2,3.193160813E-2,-4.195728064E-2
1.278640167E3,-8.652709723E-3,-1.107448027E-2,-3.114519417E-2
1.278889862E3,-1.320374385E-2,9.253364950E-3,-9.737952948E-3
1.279139558E3,2.176816061E-2,-1.784540981E-2,-3.329229176E-2
1.279389253E3,6.881208032E-2,-2.091512494E-2,-1.523690844E-1
1.279638953E3,1.938951328E-2,-1.619130559E-2,-4.669060171E-2
1.279888648E3,1.297935694E-2,2.251104936E-3,-1.620263457E-2
1.280138344E3,1.869515643E-2,-2.338857025E-2,-4.941072643E-2
1.280388040E3,8.172068596E-3,2.060076401E-2,-5.565906107E-2
1.280637732E3,-9.453193545E-3,-8.876036815E-3,-1.313869357E-3
1.280887427E3,-1.691204801E-2,-5.034781583E-2,-1.852339447E-2
1.281137123E3,1.109064782E-1,-1.104604818E-2,-2.255592674E-1
1.281386819E3,1.104071259E-2,-4.997746781E-2,2.851804018E-2
1.281636516E3,-3.012046963E-3,2.629946038E-2,-2.592363060E-2
1.281886212E3,1.164356053E-2,-1.294317730E-2,-7.340828419E-2
1.282135908E3,4.781999141E-3,4.697945416E-3,-3.448453903E-2
1.282385604E3,5.446389019E-3,-6.859697588E-3,-4.086852908E-2
1.282635300E3,1.978259236E-3,-1.216250092E-2,-6.236523271E-2
1.282884996E3,2.359994709E-2,-1.117395602E-2,-4.517675757E-2
1.283134692E3,-9.725673795E-3,-2.016087066E-2,6.029064059E-3
1.283384389E3,-5.073468223E-2,-9.456409514E-4,-5.304594040E-3
1.283634085E3,8.210367858E-3,-1.379307009E-2,2.232466936E-3
1.283883781E3,1.279721618E-2,-2.632416487E-3,-3.713274300E-2
1.284133478E3,1.937913448E-3,-2.900803685E-3,-2.078919053E-2
1.284383174E3,-4.624299735E-2,3.589751869E-3,2.696268082E-2
1.284632872E3,-6.414249390E-3,-4.346016124E-3,-2.612828314E-2
1.284882568E3,-2.102717221E-2,7.332627699E-3,3.736370802E-2
1.285132265E3,-2.332819775E-2,2.301252119E-2,-1.988638043E-2
1.285381962E3,-1.476041883E-2,-1.321748480E-2,2.566226006E-2
1.285631657E3,5.001942158E-2,-2.425783195E-2,-2.616219699E-2
1.285881354E3,7.875760943E-3,-8.643500358E-3,-3.331801951E-2
1.286131051E3,-3.554902464E-2,3.056558892E-3,-7.472800076E-2
1.286380748E3,4.222990707E-2,5.618772246E-3,-8.763455987E-2
1.286630445E3,-3.159455270E-2,1.448355317E-2,-3.694855571E-3
1.286880142E3,-5.065881461E-3,1.495538693E-1,-3.330632508E-2
1.287129838E3,-8.144323558E-2,1.123663086E-1,5.905512393E-2
1.287379535E3,9.171357751E-3,3.243202016E-2,8.432269692E-2
1.287629231E3,-1.852295592E-2,4.815386742E-2,1.152486205E-2
1.287878928E3,-1.300888538E-2,-9.280159816E-2,2.672820747E-2
1.288128625E3,3.877727240E-2,-1.220460087E-3,-6.350602448E-2
1.288378322E3,-3.143185392E-2,-3.630835868E-2,-1.265980661E-2
1.288628019E3,-7.036539316E-3,-1.215468027E-2,-4.283202410E-2
1.288877715E3,1.018190280E-2,-4.000555314E-2,-6.274822533E-2
1.289127412E3,-1.957603946E-2,-4.508678354E-3,-4.463355124E-2
1.289377109E3,-4.519605339E-3,4.692244381E-3,-3.249414682E-2
1.289626806E3,-7.452861071E-3,-1.472350828E-2,-9.845541716E-3
1.289876503E3,-1.324145839E-2,2.043258347E-2,-3.338877082E-2
1.290126200E3,3.648911074E-2,7.287786864E-2,-6.812590957E-2
1.290375897E3,5.147113904E-2,1.561276015E-2,-7.231368542E-2
1.290625594E3,-9.258773625E-3,2.427215762E-2,-1.484783471E-2
1.290875291E3,-7.236587182E-3,-6.880857199E-3,-4.625615358E-2
1.291124988E3,1.269094303E-2,2.617169872E-2,-4.659236848E-2
1.291374685E3,5.314680487E-3,1.947415173E-3,-4.286418378E-2
1.291624382E3,2.122349247E-2,-1.583221346E-2,-3.800163925E-2
1.291874079E3,-8.674782962E-3,-1.989727087E-2,-6.787272513E-2
1.292123776E3,-2.959290460E-2,1.107126430E-2,9.128673077E-3
1.292373473E3,-9.918631911E-3,-4.692244381E-3,-1.484608054E-2
1.292623170E3,6.623652801E-3,9.132546857E-3,-3.262337029E-2
1.292872867E3,-4.021298312E-2,5.198174715E-3,-1.229961812E-2
1.293122564E3,-1.436076164E-3,-1.933747306E-2,-3.147029936E-2
1.293372261E3,-1.743595853E-2,5.382873639E-3,1.653534114E-2
1.293621958E3,7.848936841E-3,-1.182029262E-2,-4.686075568E-2
1.293871656E3,-1.818666793E-2,3.541241907E-2,-1.708848774E-2
1.294121353E3,-7.987881303E-3,8.322488219E-3,-5.138533115E-2
1.294371050E3,-3.117808476E-3,1.069824848E-2,-2.792220891E-2
1.294620747E3,3.819730170E-2,-7.729434371E-3,-5.366399109E-2
1.294870444E3,-5.828943104E-3,-3.024472296E-4,-2.477289855E-2
1.295120142E3,-1.136304036E-2,6.154421054E-2,-9.085812986E-2
1.295369839E3,-2.962776862E-2,-1.042368516E-2,-7.562671781E-2
