"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.231728064E3,7.583230591E0,-7.564669189E0,2.823578339E0
1.231977755E3,8.392747192E0,-8.555907898E0,3.493435364E0
1.232227446E3,7.617359619E0,-1.204021225E1,3.514691162E0
1.232477136E3,2.878963165E0,-6.030210114E0,5.795947266E-1
1.232726827E3,9.583670654E0,-1.150717072E1,5.502557373E-1
1.232976518E3,8.002209320E0,-7.076833649E0,1.213376770E0
1.233226208E3,8.768914948E0,-9.155411224E0,2.118394775E0
1.233475899E3,8.319699097E0,-1.351419708E1,2.405946808E0
1.233725589E3,5.976920929E0,-6.578519897E0,3.209026794E0
1.233975280E3,6.440057831E0,-6.967860260E0,1.267564087E0
1.234224970E3,1.048434769E1,-8.199349365E0,2.957549744E0
1.234474661E3,1.064780777E1,-7.861352234E0,3.966451721E0
1.234724353E3,1.097876953E1,-1.420830368E1,1.507215729E0
1.234974044E3,4.823868713E0,-8.727151794E0,8.933422852E-1
1.235223735E3,7.023843842E0,-8.355175323E0,-8.292755127E-1
1.235473425E3,1.047716263E1,-1.030187714E1,2.221380615E-1
1.235723116E3,1.044707520E1,-6.754404144E0,9.831555176E-1
1.235972807E3,1.068268524E1,-1.446157700E1,9.440867615E-1
1.236222498E3,4.593647461E0,-7.028633881E0,7.604187012E-1
1.236472189E3,6.870562592E0,-9.298663330E0,-1.911824341E0
1.236721880E3,9.388177185E0,-9.693691864E0,-5.165757751E-1
1.236971571E3,9.731563110E0,-6.890770569E0,4.150868225E-1
1.237221262E3,1.104568039E1,-1.557421326E1,1.013991394E0
1.237470952E3,3.915258179E0,-8.040529633E0,2.480342102E-1
1.237720644E3,7.506440277E0,-1.077713882E1,-1.021775208E0
1.237970335E3,8.765322418E0,-1.056203613E1,1.695973206E-1
1.238220026E3,9.732461243E0,-7.005282440E0,2.675087128E0
1.238469718E3,1.141451340E1,-1.692829742E1,3.691323853E-1
1.238719408E3,1.142259659E1,-8.999884644E0,5.525310059E0
1.238969098E3,3.149001617E0,5.086273041E0,3.339854736E0
1.239218789E3,1.071471863E0,7.738906860E0,3.496878204E0
1.239468480E3,-1.652264099E0,9.356293488E0,6.417155457E0
1.239718172E3,3.561843109E0,-1.328188019E0,3.264710999E0
1.239967863E3,1.289209076E1,-1.408585831E1,1.143621826E0
1.240217554E3,7.962841187E0,-7.582482147E0,7.937992859E-1
1.240467245E3,6.874304810E0,-6.387517090E0,1.871558075E0
1.240716937E3,7.927215271E0,-1.117052078E1,1.129401398E0
1.240966628E3,8.150550842E0,-1.068313431E1,1.376088409E0
1.241216319E3,5.841752014E0,-7.866890717E0,1.135538635E0
1.241466010E3,9.942773895E0,-1.098700241E1,-4.888983307E0
1.241715701E3,8.547824707E0,-7.233857117E0,-2.274520111E0
1.241965393E3,9.596992950E0,-8.922196198E0,4.694238281E-1
1.242215084E3,6.781797180E0,-7.967182159E0,1.304237823E0
1.242464775E3,5.719905396E0,-6.401288452E0,3.550616455E-1
1.242714466E3,7.186256104E0,-8.366551666E0,-1.383123779E-1
1.242964158E3,6.496640167E0,-6.747668152E0,8.033793640E-1
1.243213849E3,9.632618866E0,-9.095535736E0,1.140178986E0
1.243463540E3,8.286168823E0,-1.169278473E1,9.871971130E-1
1.243713232E3,5.916147308E0,-4.755760345E0,1.456321564E0
1.243962923E3,6.687343597E0,-5.052892456E0,2.317331085E0
1.244212614E3,6.452032928E0,-8.734336853E0,1.617236938E0
1.244462306E3,1.007045837E1,-7.057074738E0,1.518741760E0
1.244711996E3,7.855664063E0,-1.183828217E1,1.013841705E0
1.244961687E3,4.815635834E0,-6.505920868E0,-2.646496582E-1
1.245211379E3,7.336094513E0,-9.507329407E0,-7.726931763E-1
1.245461070E3,6.901997223E0,-7.826923828E0,3.927832031E-1
1.245710762E3,9.320817261E0,-9.838740234E0,2.733316040E-1
1.245960454E3,8.122858429E0,-1.197494797E1,9.172924805E-1
1.246210145E3,3.847898254E0,-6.629114685E0,-2.803669739E-1
1.246459837E3,9.312285004E0,-1.153860535E1,-4.029620361E-1
1.246709528E3,6.595584412E0,-8.418493652E0,7.128176880E-1
1.246959219E3,9.638606415E0,-9.732012177E0,1.166673889E0
1.247208911E3,8.694369965E0,-1.310315186E1,8.415499878E-1
1.247458602E3,4.148922272E0,-6.997648315E0,6.803352356E-1
1.247708295E3,9.968969421E0,-1.006207581E1,-1.608554993E0
1.247957985E3,6.848408661E0,-6.870861969E0,2.854563904E-1
1.248207676E3,9.168883209E0,-9.031918030E0,1.219813385E0
1.248457368E3,8.785530396E0,-1.133562744E1,8.029302979E-1
1.248707059E3,4.871918793E0,-7.541617126E0,4.869374084E-1
1.248956751E3,6.939269714E0,-9.098080444E0,-1.415007477E0
1.249206442E3,6.033353577E0,-8.060138855E0,8.848100281E-1
1.249456134E3,9.220974884E0,-9.040899353E0,1.163530426E0
1.249705825E3,7.298073578E0,-1.130613876E1,8.619076538E-1
1.249955517E3,4.856500854E0,-7.128925323E0,5.864804077E-1
1.250205208E3,7.334747314E0,-1.055634796E1,-4.104464722E-1
1.250454900E3,8.375532990E0,-8.991202698E0,2.437231750E0
1.250704591E3,5.748495941E0,-6.864275665E0,3.522175598E0
1.250954283E3,4.981640625E0,-1.061682220E1,2.836152191E0
1.251203974E3,5.281317444E0,-3.877835999E0,9.171427917E-1
1.251453666E3,9.926308136E0,-1.967059479E0,1.236578522E0
1.251703358E3,1.110720245E1,-2.498454437E0,7.120243378E0
1.251953050E3,8.879235535E0,-6.589447174E0,9.987381134E0
1.252202740E3,6.367309113E0,-2.042203217E0,3.607797546E0
1.252452432E3,8.940607910E0,-2.541115723E0,6.103108521E0
1.252702124E3,7.704179077E0,-1.444196777E0,2.079326019E0
1.252951815E3,6.463558960E0,4.791386261E0,-4.816384277E0
1.253201507E3,7.160509644E0,3.126548309E0,-6.729555817E0
1.253451199E3,7.511679382E0,3.858675842E0,-4.884193268E0
1.253700890E3,8.921148376E0,2.731070709E0,-3.498075714E0
1.253950582E3,9.929900665E0,9.952803040E-1,-1.272354126E-2
1.254200273E3,9.258846130E0,-9.729766846E-2,2.890189819E0
1.254449965E3,9.414672089E0,5.581892395E-1,3.946692810E0
1.254699657E3,9.295819244E0,8.069718933E-1,9.665400696E-1
1.254949348E3,1.040067169E1,8.048762512E-1,1.706152039E0
1.255199040E3,6.721322937E0,4.333488464E-1,6.278843079E0
1.255448731E3,6.198909302E0,9.610015869E-1,1.165685944E1
1.255698422E3,4.698429565E0,9.786648560E-1,8.740474091E0
1.255948114E3,2.580783234E0,1.052760773E0,9.655072174E0
1.256197805E3,1.994602203E0,7.908055115E-1,9.425898743E0
1.256447497E3,1.751956787E0,6.005511475E-1,9.598489838E0
1.256697187E3,1.710043945E0,7.414082336E-1,9.719588013E0
1.256946878E3,1.847458191E0,7.720944214E-1,9.513167267E0
1.257196569E3,2.396366730E0,5.554948425E-1,9.296867065E0
1.257446261E3,2.420017548E0,4.849914551E-1,9.516011353E0
1.257695952E3,2.504441986E0,3.900888062E-1,9.546248474E0
1.257945643E3,2.347119141E0,5.292993164E-1,9.514963531E0
1.258195334E3,2.392474823E0,4.423301697E-1,9.433233490E0
1.258445026E3,2.285447388E0,5.143304443E-1,9.500294037E0
1.258694718E3,2.228715363E0,5.068460083E-1,9.539961548E0
1.258944409E3,2.102527771E0,6.237528992E-1,9.492510223E0
1.259194100E3,2.137554932E0,5.041516113E-1,9.544302521E0
1.259443791E3,2.158211975E0,5.754034424E-1,9.493258667E0
1.259693481E3,2.186802521E0,4.843927002E-1,9.577383728E0
1.259943173E3,2.128872986E0,5.761518860E-1,9.528734894E0
1.260192864E3,2.085912323E0,6.042933655E-1,9.569450226E0
1.260442555E3,2.085912323E0,5.782475281E-1,9.523346100E0
1.260692246E3,2.061213684E0,5.721102905E-1,9.569749603E0
1.260941937E3,2.083217926E0,5.701643372E-1,9.568402405E0
1.261191628E3,2.037113800E0,5.758525085E-1,9.583520966E0
1.261441319E3,2.044298859E0,5.788462830E-1,9.567953339E0
1.261691010E3,2.053579559E0,5.370831299E-1,9.500144348E0
1.261940701E3,1.997895355E0,6.170169067E-1,9.519154816E0
1.262190393E3,2.021695862E0,5.453160095E-1,9.520202637E0
1.262440084E3,2.022893372E0,5.945635986E-1,9.546847229E0
1.262689774E3,1.971550140E0,6.194119263E-1,9.543554077E0
1.262939466E3,1.974543915E0,5.333409119E-1,9.597142639E0
1.263189157E3,1.952839050E0,5.843847656E-1,9.587113495E0
1.263438849E3,1.980082397E0,6.207591248E-1,9.550888824E0
1.263688541E3,2.001338196E0,5.595364380E-1,9.525441742E0
1.263938232E3,1.980381775E0,6.550378418E-1,9.567354584E0
1.264187924E3,1.943109283E0,6.029461670E-1,9.529932404E0
1.264437615E3,1.919907532E0,6.364764404E-1,9.601633301E0
1.264687306E3,1.918710022E0,6.057902527E-1,9.580078125E0
1.264936997E3,1.924996948E0,5.637277222E-1,9.547296295E0
1.265186689E3,1.891167297E0,6.264472961E-1,9.552984467E0
1.265436380E3,1.895957336E0,5.758525085E-1,9.577683105E0
1.265686073E3,1.866318970E0,6.403683472E-1,9.608369293E0
1.265935765E3,1.890867920E0,6.210585022E-1,9.523795166E0
1.266185457E3,1.859283600E0,6.248007202E-1,9.578132172E0
1.266435148E3,1.874402161E0,6.186634827E-1,9.571845245E0
1.266684839E3,1.901795197E0,6.072871399E-1,9.559421082E0
1.266934531E3,1.847757568E0,5.951623535E-1,9.571994934E0
1.267184223E3,1.827998657E0,6.451583862E-1,9.592801666E0
1.267433915E3,1.843865662E0,6.010002136E-1,9.590256958E0
1.267683608E3,1.824555817E0,6.593788147E-1,9.557026062E0
1.267933300E3,1.858385468E0,6.101312256E-1,9.575437775E0
1.268182992E3,1.826202393E0,6.310876465E-1,9.572893066E0
1.268432684E3,1.795516205E0,6.303392029E-1,9.614506531E0
1.268682376E3,1.851200409E0,6.095324707E-1,9.571845245E0
1.268932068E3,1.835932159E0,6.240522766E-1,9.557475128E0
1.269181760E3,1.830094299E0,6.134243774E-1,9.534872131E0
1.269431453E3,1.851050720E0,6.174659729E-1,9.540859680E0
1.269681145E3,1.805395660E0,5.957611084E-1,9.586365051E0
1.269930837E3,1.773062897E0,5.966592407E-1,9.615254974E0
1.270180530E3,1.800306244E0,5.935157776E-1,9.563163300E0
1.270430222E3,1.790576477E0,5.950126648E-1,9.579479370E0
1.270679913E3,1.759441223E0,6.253994751E-1,9.638606415E0
1.270929606E3,1.763183441E0,6.068380737E-1,9.641151123E0
1.271179298E3,1.806144104E0,6.468049622E-1,9.557175751E0
1.271428991E3,1.790277100E0,5.908213806E-1,9.586664429E0
1.271678685E3,1.827100525E0,6.703060913E-1,9.528884583E0
1.271928377E3,1.803599396E0,6.153703308E-1,9.600585480E0
1.272178070E3,1.737736359E0,5.777984619E-1,9.616751862E0
1.272427763E3,1.803898773E0,5.794450378E-1,9.531429291E0
1.272427763E3,1.784588928E0,6.126759338E-1,9.089548187E0
1.272677457E3,1.697769470E0,5.870791626E-1,9.598789215E0
1.272927150E3,1.621278534E0,5.936654663E-1,9.617949371E0
1.273176844E3,1.687141571E0,5.986051941E-1,9.631271667E0
1.273426538E3,1.705253906E0,5.803431702E-1,9.610764313E0
1.273676233E3,1.708397369E0,5.881269836E-1,9.591604156E0
1.273925926E3,1.691482544E0,5.980064392E-1,9.611213379E0
1.274175620E3,1.696272583E0,5.514532471E-1,9.661209412E0
1.274425316E3,1.705852661E0,6.004014587E-1,9.646240540E0
1.274675009E3,1.698517914E0,5.795947266E-1,9.609866180E0
1.274924704E3,1.666933594E0,5.758525085E-1,9.650132446E0
1.275174398E3,1.721120911E0,5.740562439E-1,9.604477386E0
1.275424093E3,1.696422272E0,5.469625854E-1,9.674980774E0
1.275673788E3,1.702559509E0,5.867797852E-1,9.621392212E0
1.275923483E3,1.739832001E0,5.539979553E-1,9.594448242E0
1.276173178E3,1.700164490E0,5.536985779E-1,9.584568787E0
1.276422873E3,1.700314178E0,6.096821594E-1,9.583221588E0
1.276672568E3,1.673968964E0,5.566923523E-1,9.654473419E0
1.276922263E3,1.698517914E0,5.517526245E-1,9.634115753E0
1.277171959E3,1.670077057E0,5.932164001E-1,9.655072174E0
1.277421654E3,1.657503204E0,5.519023132E-1,9.664801941E0
1.277671350E3,1.674717407E0,5.435197449E-1,9.642049255E0
1.277921045E3,1.688638458E0,5.703140259E-1,9.594448242E0
1.278170741E3,1.690734100E0,5.631289673E-1,9.571695557E0
1.278420436E3,1.702858887E0,5.929170227E-1,9.645791473E0
1.278670130E3,1.660796356E0,5.638774109E-1,9.637708282E0
1.278919826E3,1.634600830E0,5.911207581E-1,9.661359100E0
1.279169521E3,1.688638458E0,5.536985779E-1,9.623787231E0
1.279419217E3,1.604214020E0,5.474116516E-1,9.712852020E0
1.279668916E3,1.650018768E0,5.803431702E-1,9.604627075E0
1.279918612E3,1.620230713E0,5.890251160E-1,9.629625092E0
1.280168308E3,1.597927094E0,5.751040649E-1,9.634564819E0
1.280418003E3,1.649719391E0,5.477110291E-1,9.638157349E0
1.280667695E3,1.639241180E0,5.783972168E-1,9.669142914E0
1.280917391E3,1.668879547E0,5.848338318E-1,9.608668671E0
1.281167087E3,1.604214020E0,5.406756592E-1,9.709558868E0
1.281416783E3,1.641187134E0,5.661227417E-1,9.640702057E0
1.281666480E3,1.608405304E0,5.625302124E-1,9.615554352E0
1.281916176E3,1.613345032E0,5.954617310E-1,9.671987000E0
1.282165872E3,1.606609039E0,5.754034424E-1,9.625134430E0
1.282415568E3,1.597328339E0,5.671705627E-1,9.680818634E0
1.282665263E3,1.593436432E0,5.959107971E-1,9.670639801E0
1.282914959E3,1.614692230E0,5.707630920E-1,9.657467194E0
1.283164656E3,1.606010284E0,5.731581116E-1,9.643246765E0
1.283414352E3,1.620230713E0,6.047424316E-1,9.613009644E0
1.283664048E3,1.588347015E0,5.905220032E-1,9.632169800E0
1.283913745E3,1.607357483E0,5.923182678E-1,9.613159332E0
1.284163441E3,1.612147522E0,5.819897461E-1,9.630373535E0
1.284413138E3,1.588945770E0,6.191125488E-1,9.589209137E0
1.284662835E3,1.580563202E0,5.474116516E-1,9.619296570E0
1.284912532E3,1.572480011E0,5.611830139E-1,9.633067932E0
1.285162229E3,1.578617249E0,6.020480347E-1,9.662855988E0
1.285411925E3,1.551673279E0,5.484594727E-1,9.661957855E0
1.285661621E3,1.551224213E0,5.237608337E-1,9.669891357E0
1.285911318E3,1.564995575E0,5.959107971E-1,9.594448242E0
1.286161014E3,1.537452850E0,5.915698242E-1,9.715696106E0
1.286410711E3,1.582658844E0,5.728587341E-1,9.696835327E0
1.286660408E3,1.569186859E0,6.020480347E-1,9.667945404E0
1.286910106E3,1.551673279E0,7.572752380E-1,9.583371277E0
1.287159802E3,1.434317322E0,7.545808411E-1,9.642648010E0
1.287409498E3,1.458267517E0,5.888754272E-1,9.688303070E0
1.287659195E3,1.440005493E0,7.899073792E-1,9.616302795E0
1.287908892E3,1.467997284E0,5.239105225E-1,9.611512756E0
1.288158588E3,1.345851288E0,6.445596313E-1,9.676926727E0
1.288408285E3,1.300794983E0,6.125262451E-1,9.657916260E0
1.288657982E3,1.249751129E0,6.273454285E-1,9.697134705E0
1.288907679E3,1.247505798E0,5.947132874E-1,9.689350891E0
1.289157376E3,1.269360352E0,6.231541443E-1,9.678872681E0
1.289407073E3,1.225651245E0,6.288423157E-1,9.696685638E0
1.289656770E3,1.264570312E0,5.899232483E-1,9.699230347E0
1.289906467E3,1.203048248E0,6.340814209E-1,9.730964355E0
1.290156163E3,1.209185486E0,6.806346130E-1,9.672585754E0
1.290405860E3,1.271455994E0,5.692662048E-1,9.667795715E0
1.290655557E3,1.221459961E0,6.367758179E-1,9.716743927E0
1.290905254E3,1.224603424E0,5.884263611E-1,9.703721008E0
1.291154951E3,1.234782257E0,6.057902527E-1,9.686955872E0
1.291404648E3,1.206042023E0,6.297404480E-1,9.718839569E0
1.291654345E3,1.236578522E0,6.033952332E-1,9.698481903E0
1.291904042E3,1.227746887E0,5.924679565E-1,9.677675171E0
1.292153739E3,1.227597198E0,6.179150391E-1,9.693841553E0
1.292403437E3,1.210682373E0,6.224057007E-1,9.704768829E0
1.292653134E3,1.234183502E0,6.367758179E-1,9.703122253E0
1.292902831E3,1.194665680E0,5.903723145E-1,9.712852020E0
1.293152528E3,1.196761322E0,6.382727051E-1,9.683363342E0
1.293402225E3,1.205443268E0,6.297404480E-1,9.670490112E0
1.293651922E3,1.186732178E0,6.194119263E-1,9.670939178E0
1.293901619E3,1.182989960E0,6.274951172E-1,9.713600464E0
1.294151316E3,1.173110504E0,6.424639893E-1,9.730964355E0
1.294401014E3,1.180594940E0,6.120771790E-1,9.714797974E0
1.294650711E3,1.197809143E0,6.201603699E-1,9.715546417E0
1.294900408E3,1.197809143E0,6.481521606E-1,9.720336456E0
1.295150105E3,1.111139374E0,5.867797852E-1,9.739646301E0
1.295399802E3,1.107846222E0,6.379733276E-1,9.702822876E0
1.295649500E3,1.098415833E0,7.089257812E-1,9.716444550E0
1.295899197E3,1.207688599E0,5.719606018E-1,9.715097351E0
1.296148894E3,1.096619568E0,6.571334839E-1,9.689799957E0
1.296398592E3,1.077609100E0,6.858737183E-1,9.701625366E0
1.296648289E3,1.207688599E0,5.939648438E-1,9.718989258E0
1.296897986E3,1.000818787E0,6.852749634E-1,9.731114044E0
1.297147684E3,1.069825287E0,5.866300964E-1,9.745933228E0
1.297397381E3,1.048270111E0,5.566923523E-1,9.718689880E0
1.297647078E3,1.063837738E0,6.093827820E-1,9.741741943E0
1.297896776E3,1.062340851E0,5.906716919E-1,9.702972565E0
1.298146473E3,1.024918671E0,5.878276062E-1,9.741741943E0
1.298396171E3,1.077010345E0,5.445675659E-1,9.690698090E0
1.298645868E3,1.153052216E0,5.120851135E-1,9.678124237E0
1.298895565E3,1.068777466E0,5.010081482E-1,9.718689880E0
1.299145263E3,1.042282562E0,6.065386963E-1,9.736652527E0
1.299394960E3,1.049617310E0,5.025050354E-1,9.671987000E0
1.299644658E3,9.987231445E-1,5.022056580E-1,9.735305328E0
1.299894355E3,1.039588165E0,5.542973328E-1,9.675729218E0
1.300144053E3,1.029409332E0,4.637356567E-1,9.700427856E0
1.300393750E3,1.033301239E0,5.523513794E-1,9.616302795E0
1.300643448E3,1.005159760E0,4.914280701E-1,9.726324005E0
1.300893145E3,1.030157776E0,5.197192383E-1,9.693242798E0
1.301142843E3,9.704319763E-1,5.282514954E-1,9.725725250E0
1.301392540E3,9.592053223E-1,5.460644531E-1,9.738598480E0
1.301642238E3,9.701325989E-1,5.448669434E-1,9.693093109E0
1.301891936E3,9.216334534E-1,4.992118835E-1,9.717342682E0
1.302141633E3,9.313632202E-1,5.267546082E-1,9.737400970E0
1.302391331E3,9.789642334E-1,4.912783813E-1,9.717941437E0
1.302641028E3,9.500743103E-1,5.001100159E-1,9.737400970E0
1.302890726E3,9.539662170E-1,4.981640625E-1,9.710157623E0
1.303140424E3,9.324110413E-1,5.297483826E-1,9.735005951E0
1.303390122E3,9.404942322E-1,4.942721558E-1,9.708361359E0
1.303639819E3,9.142987061E-1,5.397775269E-1,9.723180542E0
1.303889517E3,9.458830261E-1,4.794529724E-1,9.722282410E0
1.304139214E3,8.963360596E-1,4.947212219E-1,9.751771088E0
1.304388912E3,8.831634521E-1,5.285508728E-1,9.735754395E0
1.304638610E3,9.301657104E-1,5.393284607E-1,9.722132721E0
1.304888307E3,8.369096375E-1,5.530998230E-1,9.772877197E0
1.305138005E3,9.325607300E-1,4.965174866E-1,9.697733459E0
1.305387703E3,8.988807678E-1,5.270539856E-1,9.732610931E0
1.305637400E3,9.334588623E-1,5.249583435E-1,9.704170074E0
1.305887098E3,9.345066833E-1,5.366340637E-1,9.722282410E0
1.306136796E3,8.949888611E-1,5.111869812E-1,9.747280426E0
1.306386494E3,9.072633362E-1,6.441105652E-1,9.596094818E0
1.306636192E3,8.800199890E-1,4.968168640E-1,9.748927002E0
1.306885889E3,8.842112732E-1,5.276527405E-1,9.726922760E0
1.307135587E3,9.014254761E-1,4.993615723E-1,9.718240814E0
1.307385285E3,9.077124023E-1,5.225633240E-1,9.702373810E0
1.307634983E3,8.816665649E-1,4.888833618E-1,9.710756378E0
1.307884681E3,8.770262146E-1,5.038522339E-1,9.724976807E0
1.308134378E3,8.620573425E-1,5.197192383E-1,9.741741943E0
1.308384076E3,8.804690552E-1,4.769082642E-1,9.774823151E0
1.308633774E3,9.053173828E-1,5.267546082E-1,9.699230347E0
1.308883472E3,8.864566040E-1,5.095404053E-1,9.727371826E0
1.309133170E3,9.126521301E-1,5.165757751E-1,9.734407196E0
1.309382868E3,8.665480042E-1,5.077441406E-1,9.701924744E0
1.309632567E3,8.921447754E-1,5.164260864E-1,9.705966339E0
1.309882264E3,8.622070313E-1,5.303471375E-1,9.746082916E0
1.310131962E3,8.586145020E-1,4.872367859E-1,9.727521515E0
1.310381660E3,8.704399109E-1,4.939727783E-1,9.727671204E0
1.310631358E3,9.364526367E-1,4.397854614E-1,9.754016418E0
1.310881056E3,8.704399109E-1,4.987628174E-1,9.729766846E0
1.311130754E3,8.720864868E-1,4.662803650E-1,9.730515289E0
1.311380452E3,8.467890930E-1,5.180726624E-1,9.739945679E0
1.311630149E3,8.571176147E-1,5.514532471E-1,9.713001709E0
1.311879847E3,8.652008057E-1,5.135820007E-1,9.725276184E0
1.312129545E3,8.560697937E-1,5.174739075E-1,9.744735718E0
1.312379243E3,8.333171082E-1,5.207670593E-1,9.747729492E0
1.312628941E3,8.452922058E-1,5.140310669E-1,9.718390503E0
1.312878639E3,8.553213501E-1,4.754113770E-1,9.738299103E0
1.313128337E3,8.882528687E-1,4.822970581E-1,9.720785522E0
1.313378034E3,8.613088989E-1,5.848338318E-1,9.751172333E0
1.313627732E3,8.476872253E-1,4.438270569E-1,9.738448792E0
1.313877430E3,8.373587036E-1,4.525090027E-1,9.733658752E0
1.314127128E3,8.274792480E-1,4.923262024E-1,9.737550659E0
1.314376826E3,8.255332947E-1,4.456233215E-1,9.756561127E0
1.314626524E3,8.737330627E-1,3.341052246E-1,9.711654510E0
1.314876222E3,7.900570679E-1,4.899311829E-1,9.746981049E0
1.315125920E3,6.788383484E-1,5.213658142E-1,9.755513306E0
1.315375618E3,7.294331360E-1,5.554948425E-1,9.769134979E0
1.315625316E3,7.701484680E-1,5.138813782E-1,9.730964355E0
1.315875014E3,7.030879211E-1,4.983137512E-1,9.742340698E0
1.316124712E3,7.167095947E-1,5.057981873E-1,9.748927002E0
1.316374410E3,6.822811890E-1,4.718188477E-1,9.783505096E0
1.316624108E3,8.455915833E-1,5.673202515E-1,9.683962097E0
1.316873806E3,9.261241150E-1,5.200186157E-1,9.671687622E0
1.317123504E3,7.450007629E-1,5.463638306E-1,9.779912567E0
1.317373202E3,7.270381165E-1,5.556445312E-1,9.749226379E0
1.317622900E3,7.009922791E-1,5.962101746E-1,9.732910309E0
1.317872598E3,7.487429810E-1,5.842350769E-1,9.724527740E0
1.318122296E3,6.298901367E-1,5.936654663E-1,9.782756653E0
1.318371994E3,6.912625122E-1,5.911207581E-1,9.695488129E0
1.318621692E3,6.538403320E-1,5.779481506E-1,9.743987274E0
1.318871390E3,6.550378418E-1,6.101312256E-1,9.751920776E0
1.319121088E3,6.282435608E-1,6.447093201E-1,9.759105835E0
1.319370786E3,6.818321228E-1,5.792953491E-1,9.733958130E0
1.319620484E3,6.282435608E-1,5.891748047E-1,9.776918793E0
1.319870181E3,6.050418091E-1,5.962101746E-1,9.751471710E0
1.320119879E3,6.327342224E-1,5.679190063E-1,9.740245056E0
1.320369577E3,6.228547668E-1,6.023474121E-1,9.741442566E0
1.320619275E3,5.977070618E-1,5.679190063E-1,9.762997742E0
1.320868973E3,6.309379578E-1,6.007008362E-1,9.740544434E0
1.321118671E3,6.280938721E-1,5.959107971E-1,9.724976807E0
1.321368369E3,6.179150391E-1,5.628295898E-1,9.739346924E0
1.321618067E3,5.903723145E-1,6.167175293E-1,9.743089142E0
1.321867766E3,6.216572571E-1,5.769003296E-1,9.745184784E0
1.322117464E3,5.981561279E-1,5.656736755E-1,9.730664978E0
1.322367163E3,6.132746887E-1,5.906716919E-1,9.781259766E0
1.322616862E3,6.066883850E-1,5.807922363E-1,9.733059998E0
1.322866561E3,5.902226257E-1,5.938151550E-1,9.755962372E0
1.323116261E3,5.891748047E-1,5.908213806E-1,9.754615173E0
1.323365961E3,5.968089294E-1,5.795947266E-1,9.751920776E0
1.323615661E3,5.938151550E-1,5.587879944E-1,9.771679688E0
1.323865361E3,6.183641052E-1,5.965095520E-1,9.711504822E0
1.324115061E3,5.631289673E-1,5.804928589E-1,9.739047546E0
1.324364761E3,5.848338318E-1,5.629792786E-1,9.752818909E0
1.324614461E3,5.601351929E-1,5.945635986E-1,9.761201477E0
1.324864162E3,7.406597900E-1,6.459068298E-1,9.654024353E0
1.325113861E3,7.626640320E-1,5.447172546E-1,9.728719025E0
1.325363562E3,8.675958252E-1,6.688092041E-1,9.723030853E0
1.325613267E3,7.976911926E-1,7.207511902E-1,9.735455017E0
1.325862967E3,8.111631775E-1,6.861730957E-1,9.743538208E0
1.326112668E3,7.818241882E-1,6.976991272E-1,9.777816925E0
1.326362368E3,8.327183533E-1,6.771917725E-1,9.703571320E0
1.326612068E3,7.720944214E-1,6.580316162E-1,9.741143188E0
1.326861769E3,8.318202209E-1,6.553372192E-1,9.745184784E0
1.327111469E3,7.423063660E-1,7.602690125E-1,9.755213928E0
1.327361169E3,8.315208435E-1,6.599775696E-1,9.704918518E0
1.327610866E3,8.381071472E-1,6.780899048E-1,9.713001709E0
1.327860566E3,8.217910767E-1,7.117698669E-1,9.748627625E0
1.328110267E3,8.138575745E-1,6.652166748E-1,9.769434357E0
1.328359967E3,8.174501038E-1,6.881190491E-1,9.730066223E0
1.328609668E3,8.050259399E-1,6.939569092E-1,9.732012177E0
1.328859369E3,7.782316589E-1,6.191125488E-1,9.765692139E0
1.329109069E3,7.999365234E-1,7.006929016E-1,9.711355133E0
1.329358770E3,8.466394043E-1,6.481521606E-1,9.718689880E0
1.329608470E3,8.505313110E-1,6.954537964E-1,9.699529724E0
1.329858171E3,8.208929443E-1,6.574328613E-1,9.765093384E0
1.330107871E3,8.646020508E-1,6.483018494E-1,9.712402954E0
1.330357572E3,8.066725159E-1,6.685098267E-1,9.767488403E0
1.330607272E3,8.385562134E-1,6.550378418E-1,9.729168091E0
1.330856973E3,8.400531006E-1,6.364764404E-1,9.735005951E0
1.331106673E3,8.196954346E-1,6.530918884E-1,9.761201477E0
1.331356374E3,8.030799866E-1,6.586303711E-1,9.726922760E0
1.331606074E3,8.211923218E-1,6.418652344E-1,9.714648285E0
1.331855775E3,8.360115051E-1,6.438111877E-1,9.726473694E0
1.332105475E3,8.500822449E-1,6.204597473E-1,9.735904083E0
1.332355175E3,8.125103760E-1,6.429130554E-1,9.752818909E0
1.332604876E3,8.458909607E-1,6.471043396E-1,9.713001709E0
1.332854576E3,8.005352783E-1,6.511459351E-1,9.736353149E0
1.333104277E3,8.656498718E-1,6.304888916E-1,9.747579803E0
1.333353977E3,8.461903381E-1,5.881269836E-1,9.709558868E0
1.333603678E3,7.888595581E-1,6.551875305E-1,9.743238831E0
1.333853377E3,7.930508423E-1,6.268963623E-1,9.732610931E0
1.334103078E3,8.467890930E-1,6.379733276E-1,9.699080658E0
1.334352778E3,8.268804932E-1,6.548881531E-1,9.749226379E0
1.334602479E3,8.205935669E-1,6.500981140E-1,9.738897858E0
1.334852180E3,8.396040344E-1,6.384223938E-1,9.741891632E0
1.335101880E3,8.553213501E-1,6.518943787E-1,9.716743927E0
1.335351581E3,8.433462524E-1,6.629713440E-1,9.715097351E0
