,acc_mobile_x,acc_mobile_y,acc_mobile_z,gyr_mobile_x,gyr_mobile_y,gyr_mobile_z,mag_mobile_x,mag_mobile_y,mag_mobile_z,prox_mobile_distance,loc_mobile_latitude,loc_mobile_longitude,loc_mobile_height,loc_mobile_velocity,loc_mobile_direction,loc_mobile_horizontalAccuracy,loc_mobile_verticalAccuracy,labelWalking,labelRunning,labelSitting,labelLunges,labelStanding,labelPushups,labelPullups,labelDance,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6
1970-01-01 00:32:44,3.7116815185,-6.001170501500001,0.2707868957555,-0.03949161874549999,-0.090271708081425,0.03509288282500002,-14.2548446675,37.6044082625,-23.247055055,2.6470588235294117,52.3187432,4.873805958999999,5.1836204530000005,0.7099999785,275.2734375,10.0,10.0,0,0,0,0,1,0,0,0,0.2886096766588103,-0.013789482533615064,-0.13052905847226917,-0.07577928668800898,-0.06475708207313288,0.047105657101744317
1970-01-01 00:32:45,0.9677375793999999,-10.05603836,1.4129118346666665,0.2152474932375,-0.2145524879475,0.09063412995,-3.9443969725,38.5710296625,-24.702941895,2.6470588235294117,52.31874232,4.873801768,5.172206879,0.3300000131,242.2265625,10.0,10.0,0,0,0,0,1,0,0,0,0.2214426169473541,0.025454341221618323,-0.01641722834850743,-0.18290810853322784,-0.10645256656826826,-0.045329908700651025
1970-01-01 00:32:46,3.4726286314999997,-7.2265972135,2.557806015,0.032179848304999974,-0.28731972725,-0.06949310378500001,-14.4079132075,34.4835281375,-27.396240235,2.6470588235294117,52.31874257,4.873798415,5.027614594,0.5899999738,243.6328125,10.0,10.0,0,0,0,0,1,0,0,0,0.25417243354970537,-0.024371451672812856,-0.009296981096418211,-0.019656156090021297,-0.07721636157334916,0.01870314441682663
1970-01-01 00:32:47,-0.6608757020333332,-9.992470551000002,0.7752877804666668,-0.059140678505,-0.19505185649999995,0.152395105,-7.20964050255,38.91131592,-22.6847076425,2.6470588235294117,52.31874312,4.873794811000001,5.014186859,0.23999999460000002,267.890625,10.0,10.0,0,0,0,0,1,0,0,0,0.2653772864603837,0.008359935829236767,-0.07383298856860505,-0.2055059665648082,-0.11052328234348067,-0.008205765973954308
1970-01-01 00:32:48,2.5661137390000004,-7.983049164,0.561183013695,0.08568838612499999,-0.07090856509999988,-0.121948910895,-9.24431610125,38.27821349999999,-24.1243438725,2.6470588235294117,52.31874341,4.873790033,5.075099945,0.5899999738,274.921875,10.0,10.0,0,0,0,0,1,0,0,0,0.29105817354789065,-0.00580159991255663,-0.0990462078368161,-0.13473694294616556,-0.07854563127087366,0.04079910260884324
1970-01-01 00:32:49,-1.1799462891000003,-9.863139494666669,1.874102783,0.15856667396750002,-0.06022356822499994,0.256065320225,2.2318954467500003,36.86505127,-27.0846252425,2.6470588235294117,52.31874513,4.873783998,5.100978851,0.349999994,311.8359375,10.0,10.0,0,0,0,0,1,0,0,0,0.4107021420241963,-0.005812769433123315,-0.028365902705653714,-0.27369143282886926,-0.11941810506844563,-0.05547172466540925
1970-01-01 00:32:50,2.7483597565,-7.521334305,3.104095001,-0.0716912616075,0.03912897221749999,-0.299327498275,-7.927856445750001,33.143013,-31.26173401,2.6470588235294117,52.31874614,4.873779053,4.940273285,0.46999999880000004,234.84375,10.0,10.0,0,0,0,0,1,0,0,0,0.263851024864019,-0.02058499823003663,0.07667702231381687,-0.04608088866853883,-0.09178216625684447,0.09578126429494943
1970-01-01 00:32:51,0.2080673219999999,-10.63426094,2.694471817,-0.16944754706499998,0.36568129806,-0.028273541562500008,-4.525093078649999,35.4579925525,-28.93382263,2.6470588235294117,52.31874664,4.873775113,5.159877777,0.3300000131,257.34375,10.0,10.0,0,0,0,0,1,0,0,0,0.2979341716848986,0.003808001076365566,0.033285807850482185,-0.15293394862564394,-0.1236438426346125,0.09234447954763418
1970-01-01 00:32:52,2.348067169366667,-7.497758331333332,0.7473957826000001,0.12163179875425005,-0.14760142937499998,0.09574989602499999,-8.24962616025,38.0928726225,-24.459960935,2.6470588235294117,52.31874748,4.873769581,5.2710838319999995,0.5500000119,267.890625,10.0,10.0,0,0,0,0,1,0,0,0,0.27826225999420373,-0.0031766519970881043,-0.08265255742092595,-0.13541440608483704,-0.09365264236550737,-0.008729548056202376
1970-01-01 00:32:53,-0.007933501999999981,-12.53643036,1.2656181334999999,0.089999318125,0.18253538019999999,0.10209059342250004,3.1254043578249995,39.0143890375,-23.7796325675,2.6470588235294117,52.3187489,4.873764552,5.228054047,0.37000000479999995,265.4296875,10.0,10.0,0,0,0,0,1,0,0,0,0.27375494555734964,0.043720539898718276,-0.03290895108259784,-0.2654234691205633,-0.12289748224618578,0.010620287239326417
1970-01-01 00:32:54,1.1489607240333333,-8.197503204666669,1.948448181,-0.0590827074,0.06473139672499997,-0.1347167715425,-6.905769348250001,36.7326354975,-27.20692444,2.6470588235294117,52.31874945,4.873758685,5.229946136000001,0.5500000119,228.1640625,10.0,10.0,0,0,0,0,1,0,0,0,0.21403903355583187,0.024151317252844202,0.020382219383289202,-0.11215764887459208,-0.1188825162498553,0.07425970106180099
1970-01-01 00:32:55,2.529365158,-10.268197176000001,1.6491954805000002,-0.041067089889999984,-0.31134405005,0.008357398275000025,-7.258941650750001,39.1508789075,-22.65979004250001,2.6470588235294117,52.31875066,4.8737555,5.272853851,0.1599999964,286.5234375,10.0,10.0,0,0,0,0,1,0,0,0,0.2995039850108186,-0.03278361217219045,-0.1126970242446722,-0.17582540033066701,-0.09070780842290752,-0.001448149220227297
1970-01-01 00:32:56,1.7649298093,-9.073232116999998,1.8451629638,0.13779192045,0.09340580367499997,0.1531394029875,-5.731994629,38.04741669000001,-24.939834595,2.6470588235294117,52.31875041,4.873749046,4.92257309,0.8199999928,266.1328125,10.0,10.0,0,0,0,0,1,0,0,0,0.28778370372644924,0.02021861097526194,-0.05316143541114059,-0.15136766367509366,-0.09748668017463477,0.0017471394464559473
1970-01-01 00:32:57,-0.3320095824999999,-11.7332755295,0.8697663118000001,0.236546583475,-0.241851294425,-0.220023453125,-0.6931838990000001,37.431129455,-26.69104004,2.6470588235294117,52.31875041,4.873749046,4.89156723,0.0,280.8984375,10.0,10.0,0,0,0,0,1,0,0,0,0.31693938389206816,-0.025402758708550487,-0.025729449784411027,-0.23709247364325753,-0.11373070536604137,-0.017474135974416927
1970-01-01 00:32:58,2.1857546997,-8.826545105000003,1.7572457885666666,-0.16939703560000002,-0.055538342257499984,0.07949987985000004,-12.69155121,35.017631532500005,-27.5924072275,2.6470588235294117,52.3187494,4.873736976,4.77828598,0.6899999976000001,236.25,10.0,10.0,0,0,0,0,1,0,0,0,0.23849087029357652,0.00014827708844935292,-0.003376477787430437,-0.043071050937445496,-0.09838855562772934,0.05852040957070335
1970-01-01 00:32:59,-0.023126907000000085,-8.7963079845,0.40894958495,-0.17116588541500002,0.233637664575,0.04275234045000007,-11.07867431675,38.61012268,-22.3006134025,2.6470588235294117,52.31874806,4.873732282,4.634059906,0.18999999760000005,276.6796875,10.0,10.0,0,0,0,0,1,0,0,0,0.27495679310049664,-0.034858698586747144,-0.10867412656337587,-0.16534281073208376,-0.09995755211609779,0.0669621738483707
1970-01-01 00:33:00,1.5657440186366671,-9.540809784333332,-0.16281143199999995,0.022114956287500008,0.6326989690275,-0.044751692552500014,-10.11152648875,38.712753295,-22.9440307625,2.6470588235294117,52.31874731,4.873723648,4.525905609,0.6899999976000001,274.5703125,10.0,10.0,0,0,0,0,1,0,0,0,0.2803395095654785,-0.0039036575761676215,-0.12122768554228411,-0.14218644157882818,-0.08563467546679317,0.1069189827332685
1970-01-01 00:33:01,0.41486228950000004,-12.942086795,-1.11420799245,0.3087039367500001,0.100123383025,0.42333430424999996,14.81692504975,41.8555603025,-11.137222289725,2.6470588235294117,52.31874735,4.873716775,4.393764496,0.200000003,32.6953125,10.0,10.0,0,0,0,0,1,0,0,0,-0.3547451715631453,0.2176058901202325,0.14062206207307232,-0.2488731042703888,-0.12704117052782152,-0.08716920945426114
1970-01-01 00:33:02,1.055804443466667,-8.651259613999999,1.6896862791333334,-0.20696108412500006,-0.19290146965000005,-0.03646108507500001,-10.67160034075,33.699142455,-28.950073245,2.6470588235294117,52.31874735,4.873716775,4.296962738,0.0,285.8203125,10.0,10.0,0,0,0,0,1,0,0,0,0.3484505420735184,-0.09436545495652711,-0.016209957073183363,-0.09976893822747514,-0.08615413299133201,0.03868253728106964
1970-01-01 00:33:03,8.0749580385,-5.6074143222,2.6541307065,0.68896442957325,-0.6543757208825001,-0.5007386059250001,-42.859344482500006,5.594387055,-14.423187255999999,2.6470588235294117,52.31874970000001,4.873715099,4.273159027,0.200000003,249.9609375,10.0,10.0,0,0,0,0,1,0,0,0,0.26186410269342875,-0.2945360791328915,-0.08868545676572119,0.48526871911979175,0.01232600979649149,-0.06867093219347871
1970-01-01 00:33:04,6.95458786,-7.079777525666668,2.7657485963333333,-0.20296385144999998,0.317155580975,0.6197912246999999,-39.98781586,17.509887694237502,-15.844573973,2.6470588235294117,52.31875003,4.873705963,4.482082367,0.2700000107,252.421875,10.0,10.0,0,0,0,0,1,0,0,0,0.24421312012430074,-0.20329201182123496,-0.13389619459484903,0.34158748052727156,-0.024424694710595767,0.006976856105726012
1970-01-01 00:33:05,4.792434082,-6.6505950165,1.80210250865,0.28356828447,0.4829612440675,-0.068508317681725,-33.2421493525,26.946380615,-20.98728943,2.6470588235294117,52.31874924,4.873691797,4.472194672,0.8299999833,262.6171875,10.0,10.0,0,0,0,0,1,0,0,0,0.2738517069178754,-0.12790104125065282,-0.13968923819288007,0.19068137000033591,-0.05339539829421677,0.057161921422140514
1970-01-01 00:33:06,0.3600013733333336,-7.984496154666668,3.3563703916666667,-0.2889010189766667,-0.5917441247333334,0.08653847376666668,-32.608276366666665,26.16345723333333,-22.048604326666666,2.6470588235294117,52.31874831,4.873675872,4.653774261000001,0.9399999976000001,252.421875,10.0,10.0,0,0,0,0,1,0,0,0,0.2769245578515627,-0.07989413055747088,-0.07001498520985429,0.1498311808357807,-0.11120762200005092,0.030181398029891802
1970-01-01 00:33:07,3.1149474333,-11.518547056500001,3.321218491,-0.059576809400000014,-0.10331271584999993,0.170831456725,-29.88818359250001,27.6311645475,-24.676696775,2.6470588235294117,52.31874706,4.873659024,4.8697166439999995,1.049999952,248.203125,10.0,10.0,0,0,0,0,1,0,0,0,0.2760331720784143,-0.06337892484676103,-0.06819031665468947,0.15543574052776862,-0.10565942342912045,0.03348930734885641
1970-01-01 00:33:08,1.0641371154333334,-9.88219986,2.356100464,-0.15411134994,2.12077848605,-0.255713388375,-34.661094665,27.1149597175,-18.534591675,2.6470588235294117,52.31874555,4.873642512,5.132228851,1.049999952,247.8515625,10.0,10.0,0,0,0,0,1,0,0,0,0.24004539924518437,-0.0679825690789453,-0.14594019303360528,0.16280175268066627,-0.12988829427530577,0.32057347668555125
1970-01-01 00:33:09,5.043911133,-7.618332595499999,1.3581257631,-0.33825820305,0.41612514845,-0.3153886236325,-34.4625854475,27.0244750975,-18.9905242925,2.6470588235294117,52.31874475,4.873625832,5.398464203,1.1399999859999999,257.34375,10.0,10.0,0,0,0,0,1,0,0,0,0.2554115193816002,-0.08793366203452962,-0.18521957908473674,0.2116135109886462,-0.09153223514797242,0.2262489745385984
1970-01-01 00:33:10,3.1732511902,-9.492011261333332,2.7608587643333333,0.118737451725,0.16426077507500006,0.2819200459000001,-24.6996612575,31.666519165,-24.743026735,2.6470588235294117,52.31874299,4.873613091,5.674343109,1.1399999859999999,238.0078125,10.0,10.0,0,0,0,0,1,0,0,0,0.23937661510465638,-0.03019158319332088,-0.08072643065167305,0.09496465720136578,-0.14247558635285337,0.016138532461404904
1970-01-01 00:33:11,4.999079361000001,-11.887754286500002,2.186652832,0.03868630899999997,-0.23792888977499999,0.51991114775,-31.08895111,31.08718109,-18.0244750975,2.6470588235294117,52.31874153,4.873601943,5.785366057999999,1.149999976,247.1484375,10.0,10.0,0,0,0,0,1,0,0,0,0.21649140742600048,-0.04455345342416624,-0.19175121111182783,0.142811879822956,-0.12111753394327851,-0.03607966039667553
1970-01-01 00:33:12,1.8963066103333333,-6.841223602333332,-0.002494812133333357,-0.04452356317499998,-0.23513060824999985,-0.17639464519999998,-24.29650116,33.977157595,-21.537002565,2.6470588235294117,52.31873977,4.8735884480000005,5.773464203,1.149999976,256.640625,10.0,10.0,0,0,0,0,1,0,0,0,0.24676095989054045,-0.029362906718324592,-0.16817653290314932,0.03842720210069807,-0.14537159820257609,0.09070203949350147
1970-01-01 00:33:13,4.027150497,-9.9853603375,1.09272766095,0.3462207163625,-0.6108651608,0.3319377302925,-30.74321746750001,32.5541992175,-15.395187375999994,2.6470588235294117,52.31873687,4.873575624,6.013820647999999,1.0299999709999998,231.328125,10.0,10.0,0,0,0,0,1,0,0,0,0.15139172528097164,-0.04508227360857638,-0.2120660671870246,0.11804619637738335,-0.13755526695595785,-0.09925818053155927
1970-01-01 00:33:14,1.7270585633333333,-8.872499543,1.0070558168333337,0.228270947925,-0.24802297372499998,-0.028110751857499974,-33.305854795,33.3327713025,-6.67761230475,2.6470588235294117,52.31873231,4.87356104,6.183315277,1.0299999709999998,228.8671875,10.0,10.0,0,0,0,0,1,0,0,0,0.09272022753254808,-0.03737502610524693,-0.29049812736634467,0.08694842770202872,-0.15421793454780228,0.002543152572269798
1970-01-01 00:33:15,6.8572402955,-7.554190978999999,-0.80472656235,0.025282680950000025,-0.13388520588200006,-0.26472748815,-36.918891905,29.406661985,-7.78802490225,2.6470588235294117,52.31872795,4.873547796,6.197414397999999,1.0299999709999998,245.390625,10.0,10.0,0,0,0,0,1,0,0,0,0.13518752182681365,-0.09643522338847274,-0.34250588057067277,0.20860089393095982,-0.09801312871929312,0.11203350008258403
1970-01-01 00:33:16,8.9119425195,-6.6132476810000025,2.8437114715,0.2460376695000001,0.6440275163,-0.6004023048200001,-47.41801452750001,8.930194853249999,1.4978942869499998,2.6470588235294117,52.31872648,4.873536397,6.185878754,0.8299999833,278.4375,10.0,10.0,0,0,0,0,1,0,0,0,0.22908839792449484,-0.2642078049122162,-0.35310900429906117,0.46912541065704216,-0.05462866029703791,0.17453116338108543
1970-01-01 00:33:17,8.657346954666666,-1.5182926940333334,-0.9000283813,-0.15295184777499995,-0.4807160161525,-0.3691846579000001,-46.0179214475,34.74171172775563,15.168624878749998,2.6470588235294117,52.31872774,4.873518879,6.229030609,1.309999943,278.4375,10.0,10.0,0,0,0,0,1,0,0,0,0.05074618787712745,-0.12409013874638739,-0.6556023092182006,0.19518244981327418,-0.039495901578569644,0.12234966484487529
1970-01-01 00:33:18,11.313847735,2.4836352538,-5.7229740145,-0.48145290098000004,0.4614706180425,-0.4490731450525,-36.265548705,34.74171172775563,17.13436889875,2.6470588235294117,52.31872933,4.873498259,6.265041351,1.2200000290000002,266.1328125,10.0,10.0,0,0,0,0,1,0,0,0,-0.00307633309925471,-0.1050034455128626,-0.6923764785258993,0.16879984290405536,-0.008303201258601125,0.30836156978613255
1970-01-01 00:33:19,5.7155644224666675,0.2009321593333334,2.891686708,0.5821673721499999,1.7188093812500005,1.140051499125,-31.1997604375,34.74171172775563,3.50999450825,2.6470588235294117,52.31873214,4.873484764,6.4154930110000015,1.2200000290000002,271.40625,10.0,10.0,0,0,0,0,1,0,0,0,0.12684039908408912,-0.1088465156839634,-0.4349497779706542,0.09224499042888422,-0.11758882971570885,-0.07525860214302518
1970-01-01 00:33:20,9.735305326,-6.111416244500001,1.11069030745,-0.218374803675,1.537308901475,0.02277719235000003,-43.10303497250001,14.394561765999999,-6.75366210875,2.6470588235294117,52.31873277,4.873472862,6.647182465,0.9800000191,249.609375,10.0,10.0,0,0,0,0,1,0,0,0,0.19322538760465985,-0.19716218579619335,-0.30170074671452163,0.44293368683359025,-0.09763654985655397,0.26883659995711157
1970-01-01 00:33:21,10.844199372666663,-3.865361938666666,3.8708006286666654,-0.7251355426,-0.009358644549999963,-1.0694615244,-41.093048095,5.086257934150001,-6.542709350499999,2.6470588235294117,52.31873344,4.873462217,6.910793303999999,0.6899999976000001,248.203125,10.0,10.0,0,0,0,0,1,0,0,0,0.2198287245918707,-0.26734474157457344,-0.20968237180418078,0.5381270572645552,-0.08103399919181024,0.3707110715015122
1970-01-01 00:33:22,8.159457322,-1.8467097475,4.428316269,0.012104891199999971,-0.8743625803249999,0.537389639775,-43.0320434575,34.74171172775563,-15.325561521750002,2.6470588235294117,52.31873252,4.8734559310000005,6.607936859,0.6899999976000001,236.6015625,10.0,10.0,0,0,0,0,1,0,0,0,0.13456146807477795,-0.17076965631316474,-0.26535730317334555,0.2572402382204394,-0.13222576980906087,-0.11770930617867024
1970-01-01 00:33:23,8.250842286000001,-1.1734098814333334,3.2698503113333337,-0.708109318275,0.5328902454999999,-0.6166012072699999,-34.01535797,34.74171172775563,-23.9072723375,2.5,52.31873134,4.873452075,6.306301117,0.4300000072,234.84375,10.0,10.0,0,0,0,0,1,0,0,0,0.17431636365341754,-0.1721988851939873,-0.1661426994913486,0.21674533434999826,-0.12766105666102065,0.3231405532122497
1970-01-01 00:33:24,9.241108017,-5.1798284915,7.052209854,0.7371595501999999,0.8478638083,-0.10043388612500004,-33.099433897500006,34.74171172775563,-29.83732605,2.5,52.31872204,4.873448219,6.158840178999999,0.4300000072,196.171875,10.0,10.0,0,0,0,0,1,0,0,0,0.12444468744393708,-0.18236221321645865,-0.031151576217782646,0.2501565198346652,-0.1444439583603784,-0.01013934117108932
1970-01-01 00:33:25,6.569388886666666,-5.368136902,5.3844529723333325,0.34464766462499996,1.0151928513500001,1.1093731001999998,-38.0644454925,-2.9756355290000007,-21.2655334475,2.6470588235294117,52.318716,4.873447716,6.195461272999999,0.2099999934,32.6953125,10.0,10.0,0,0,0,0,1,0,0,0,-0.15308227313204276,-0.18452588638559306,0.28796474309050707,0.6939620412228222,-0.18513686552842756,-0.08784282800094842
1970-01-01 00:33:26,3.02820282,-3.84168617265,3.2653097535000004,-0.7702418397874999,0.0071043740941602995,0.094601258635,-31.3149261475,25.3240737925,-23.5387115475,2.6470588235294117,52.31871181,4.873447465,6.300685883,0.30000001190000003,279.4921875,10.0,10.0,0,0,0,0,1,0,0,0,0.3215358242885615,-0.19885668739788656,-0.12597442274679196,0.17996149731302424,-0.1738421523543445,0.16663929641810915
1970-01-01 00:33:27,1.4681968689333331,-9.184351044,2.2375469969333333,-0.07561205699,0.26909670244999995,-0.279593734,-22.5955734275,29.7089462275,-27.2123718275,2.6470588235294117,52.31870268,4.873443861,6.046047211,0.4799999893,222.5390625,10.0,10.0,0,0,0,0,1,0,0,0,0.2002526286530041,-0.10448344918924074,-0.02985524535211828,0.08946884047208577,-0.20437422455033666,0.1323633437383134
1970-01-01 00:33:28,2.491942978,-8.688307571500001,2.2428609465,-0.361665405375,0.2588956205749999,-0.678823217875,-12.957916258749998,35.9365844725,-24.086914065,2.6470588235294117,52.31869547,4.873441011000001,5.953395844,0.3400000036,210.5859375,10.0,10.0,0,0,0,0,1,0,0,0,0.12821213806068613,-0.06940788021601563,-0.04435725030315192,-0.02390034931570865,-0.18663394427016375,0.23541771418391724
1970-01-01 00:33:29,0.16286132823333346,-9.953052520333332,0.7945976257333335,-0.06079680842499999,0.6366085355250001,0.1887894747825,11.078468323,40.02571106,-17.459869384999998,2.6470588235294117,52.31868734,4.873440592,6.044704437,0.2099999934,203.5546875,10.0,10.0,0,0,0,0,1,0,0,0,0.07009860117143536,0.024170887428898967,-0.03031745480154976,-0.2808483060762567,-0.2104977359671303,0.06844262926388954
1970-01-01 00:33:30,1.79319602965,-8.2295116425,3.5781591795,0.2167986985425,-0.42846092212750003,0.1257301634325,12.067771911,34.275436400000004,-27.9123840325,2.6470588235294117,52.31867908,4.873440927,6.233730316,0.23999999460000002,203.5546875,10.0,10.0,0,0,0,0,1,0,0,0,0.1561561873793617,-0.026653220262807628,0.12293129362671454,-0.18593253450739516,-0.2113416001041872,-0.07191949245598615
1970-01-01 00:33:31,-0.2660966491833333,-8.653704528666667,4.669639434666665,0.366278056065,0.14542127775000002,-0.279757973278,9.929565428250001,31.19595337,-31.0502166725,2.6470588235294117,52.31866709,4.873439502,6.365200043,0.5699999928,196.875,10.0,10.0,0,0,0,0,1,0,0,0,0.18258809225353967,-0.014165416652595346,0.18398197389778337,-0.15022764270918576,-0.24340339028067673,0.02439639016199466
1970-01-01 00:33:32,-1.923949127305,-7.7825411199999985,4.5839925385,0.1258907764999999,0.268042925825,-0.22104885805000005,12.4861526485,27.8284606925,-32.6645050025,2.6470588235294117,52.31865549,4.873437742,6.005519867,0.5699999928,259.1015625,10.0,10.0,0,0,0,0,1,0,0,0,0.3515293348767782,-0.060121238230481884,0.16831353059340548,-0.1922223736151142,-0.2363890730791633,0.06613848399314147
1970-01-01 00:33:33,1.2193144226,-8.103149413666667,5.678790893333333,0.0488606570175,-0.21885824577500002,0.06602002864999998,10.77809906,29.4043960575,-33.88104248,2.6470588235294117,52.31864476,4.873436484,5.908351897999999,0.200000003,22.5,10.0,10.0,0,0,0,0,1,0,0,0,-0.20342356969432757,0.05443663453832948,0.4479378717544745,-0.00701918569752812,-0.25223682167998157,-0.012128774216484582
1970-01-01 00:33:34,0.58206459045,-7.9128451539999975,5.626499634,-0.037551808005000006,0.261921316375,-0.13725114427000001,11.48452759,28.274749755,-34.4237823475,2.6470588235294117,52.31864476,4.873436484,5.8418846129999995,0.0,268.9453125,10.0,10.0,0,0,0,0,1,0,0,0,0.36585468025338286,-0.12998920603968256,0.17360010682936367,-0.1707289534556444,-0.20707680478734558,0.06066523264118081
1970-01-01 00:33:35,0.2607577514333333,-7.964537658666668,5.865253143333334,0.006901381653750003,-0.13397026621500002,0.1333501057175,14.518318175,29.4939498925,-32.379974367500004,2.6470588235294117,52.31863009,4.873434892,5.811000824,0.150000006,239.0625,10.0,10.0,0,0,0,0,1,0,0,0,0.2863945782637068,-0.08697468070861358,0.20148821426903102,-0.1924548198825947,-0.21383507765522108,-0.022759748306050674
1970-01-01 00:33:36,-0.260533218395,-9.024283905,4.8166088105,-0.0778307206825,-0.033980272712499995,0.014311365775,11.956329345,28.1610794075,-34.426101685,2.6470588235294117,52.31863009,4.873434892,5.743862152,0.0,302.6953125,10.0,10.0,0,0,0,0,1,0,0,0,0.4430788422881177,-0.14328028233357992,0.13300350744353215,-0.21157143784209365,-0.2064195664972797,0.02059240837133469
1970-01-01 00:33:37,-0.07733917234000001,-7.70268219,6.723368683,0.129399535225,-0.028633217325000005,0.0773815028375,15.33730316,27.08442688,-34.019561765,2.6470588235294117,52.31863009,4.873434892,5.744960785,0.0,46.0546875,10.0,10.0,0,0,0,0,1,0,0,0,-0.13872091762325736,0.019116368250793662,0.4768058577425347,-0.05148663885130112,-0.2551625329175624,-0.02880621376313494
1970-01-01 00:33:38,0.25746459959999995,-9.0723339845,4.9813412475,-0.113540983755,0.2257429733775,-0.10857374590750002,15.518737792499998,28.0390624975,-33.043518065,2.6470588235294117,52.31863009,4.873434892,5.564846039,0.0,331.5234375,10.0,10.0,0,0,0,0,1,0,0,0,0.5022595167774785,-0.16030020767469516,0.10145354978262205,-0.24928014682321328,-0.18720282034545513,0.06595285857092502
1970-01-01 00:33:39,-0.7573251342333333,-7.2563104246666645,6.285828552333332,0.14447726078274994,0.059997839849999984,0.1013737190325,18.4599685675,28.65916443,-31.1403655975,2.6470588235294117,52.31863009,4.873434892,5.349452972,0.0,62.9296875,10.0,10.0,0,0,0,0,1,0,0,0,-0.12233006197956178,0.01930051799220634,0.4389779718933404,-0.11345671668824969,-0.24090601682089033,-0.0333529739842227
1970-01-01 00:33:40,-0.41418869019,-8.8988447575,5.4477713015,-0.27849612757500003,0.4931209236249999,0.12489746883999996,16.42893219,27.2663345325,-33.086624145,2.6470588235294117,52.31859015,4.873433132,5.391139984,0.150000006,295.3125,10.0,10.0,0,0,0,0,1,0,0,0,0.42753826452276866,-0.12991463604508913,0.16535644764582696,-0.23330291641449624,-0.1979542539493697,0.09025048038151957
1970-01-01 00:33:41,-1.2285452270333332,-8.02496200566667,5.4421330260000005,0.203288781455,0.1966875419125,0.225630241345,20.955612185,29.8417739875,-28.237808225,2.6470588235294117,52.31858663,4.873436484,5.3803367610000015,0.3600000143,84.375,10.0,10.0,0,0,0,0,1,0,0,0,-0.0880759237280143,0.04379950741644381,0.3804209495799387,-0.17054217523276188,-0.23993123663448793,-0.03289822931005298
1970-01-01 00:33:42,1.758767624,-8.2201560975,6.000871124500001,-0.02509335521,-0.14259336142499995,-0.04887674562499999,16.8398895275,30.7425537125,-29.7327880875,2.6470588235294117,52.31858378,4.873440508,5.338222504,0.150000006,45.703125,10.0,10.0,0,0,0,0,1,0,0,0,-0.18363671439069246,0.0316691423101659,0.4124110159887997,-0.08749191617731591,-0.21563408242582818,0.0190200200498481
1970-01-01 00:33:43,0.6486012268,-8.427774353,5.5146821595,-0.0498022418375,0.07591916995000003,-0.03434030522999998,11.999526975000002,30.872947695,-31.9605865475,2.6470588235294117,52.31858378,4.873440508,5.246730803999999,0.0,31.2890625,10.0,10.0,0,0,0,0,1,0,0,0,-0.20929620135911986,0.02496423891485505,0.4325690882508168,-0.05855074154575168,-0.23063673000029175,0.039073868431447036
1970-01-01 00:33:44,1.0823492433000002,-7.993327789333332,5.758874359,0.016909992788,0.0172352958475,-0.006250826640000003,12.094306947500002,29.7871093775,-33.021377565,2.6470588235294117,52.31857452,4.873441597,5.011196136000001,0.1599999964,136.0546875,10.0,10.0,0,0,0,0,1,0,0,0,0.04372925702992452,-0.04939632749611955,0.3267880137155122,-0.1065191540277311,-0.19874696403082898,0.018186740221784983
1970-01-01 00:33:45,0.8378826140500001,-7.803647232,5.7774607085000005,-0.0782167073425,0.2636858822,-0.03682196140499999,14.7560882575,31.2554244975,-30.546661375,2.6470588235294117,52.31857452,4.873441597,4.96389389,0.0,151.171875,10.0,10.0,0,0,0,0,1,0,0,0,0.056422316022720014,-0.05805713723845695,0.29285631984767474,-0.15910307584437494,-0.19300732789759015,0.052155882656720394
1970-01-01 00:33:46,0.5320935060099999,-7.963539733666668,5.5235137939999985,0.016477417433475004,-0.038878812452500015,-0.011932728804999987,15.33959198,32.780113220000004,-28.829223632500003,2.6470588235294117,52.31857452,4.873441597,5.0937767030000005,0.0,155.7421875,10.0,10.0,0,0,0,0,1,0,0,0,0.05096358960418404,-0.050226146957451936,0.2633712130750893,-0.19015222317720787,-0.19673516334488853,0.0025178715704667403
1970-01-01 00:33:47,1.08292304985,-8.019872588999997,5.69131485,0.0099168912284,-0.034203192230000005,0.010732532710249994,13.0303115825,30.593833925,-32.088836670000006,2.6470588235294117,52.31857452,4.873441597,5.430202484,0.0,338.90625,10.0,10.0,0,0,0,0,1,0,0,0,0.4981207556436811,-0.1875100999428399,0.07176959515946929,-0.2587253314288858,-0.17069839451914143,-0.0006027584319400531
1970-01-01 00:33:48,1.147513733,-7.4863320920000005,5.644462280333332,-0.073881477095,1.059509471,-0.23684145136999998,15.0495300325,34.587631225,-26.23626709,2.6470588235294117,52.31857452,4.873441597,5.125270844,0.0,212.6953125,10.0,10.0,0,0,0,0,1,0,0,0,0.1586411937597271,-0.08778779711679825,0.15639205297505598,-0.2363483663147651,-0.1781838250442598,0.1499069845383927
1970-01-01 00:33:49,2.709665222,-8.260347519,3.04002822886,-0.323122649465,-0.3799791092724999,-0.216941982675,11.280609131975,35.1004333475,-25.4126281725,2.6470588235294117,52.31857452,4.873441597,5.3316307069999995,0.0,221.8359375,10.0,10.0,0,0,0,0,1,0,0,0,0.16215337222434265,-0.08645975696126769,0.08185082719565541,-0.2099418939493042,-0.1608904661314932,0.08217183472327663
