,acc_mobile_x,acc_mobile_y,acc_mobile_z,bar_mobile_x,labelOnTable,labelWalking,labelRunning,labelSitting
1970-01-01 00:05:59.750,4.3758503719999995,6.60516449,-4.140240326,,0,1,0,0
1970-01-01 00:06:00.000,0.5453160095,6.489754486,-0.2847079468,1004.2802429999999,0,1,0,0
1970-01-01 00:06:00.250,1.190324707,9.994117126,-1.640738068,,0,1,0,0
1970-01-01 00:06:00.500,1.348545685,9.896370392,-1.32100296,,0,1,0,0
1970-01-01 00:06:00.750,3.376977539,5.757327576000001,-4.400848389,,0,1,0,0
1970-01-01 00:06:01.000,3.7899687189999995,11.01604202,-7.68277359,1004.249878,0,1,0,0
1970-01-01 00:06:01.250,1.200054474,7.9308078,-1.355730743,,0,1,0,0
1970-01-01 00:06:01.500,0.5767506409000001,9.865534515,-1.711241455,,0,1,0,0
1970-01-01 00:06:01.750,4.288731537,11.58156601,-1.110989685,,0,1,0,0
1970-01-01 00:06:02.000,0.2308200073,6.625522156000001,0.5201683044,1004.219666,0,1,0,0
1970-01-01 00:06:02.250,1.23208786,8.049211578,-6.20968689,,0,1,0,0
1970-01-01 00:06:02.500,2.027683411,8.743467865,-2.020648041,,0,1,0,0
1970-01-01 00:06:02.750,2.750530243,8.776100006,-1.122366028,,0,1,0,0
1970-01-01 00:06:03.000,2.446961517,14.03720947,2.2414389040000002,1004.173737,0,1,0,0
1970-01-01 00:06:03.250,5.590274963,8.984167328,-1.332978058,,0,1,0,0
1970-01-01 00:06:03.500,2.3602917480000003,5.974376221,-5.768105164,,0,1,0,0
1970-01-01 00:06:03.750,3.216062164,7.549101563,-3.007994843,,0,1,0,0
1970-01-01 00:06:04.000,1.4727873230000001,7.379504242,-2.5084835819999998,1004.1453550000001,0,1,0,0
1970-01-01 00:06:04.250,0.6237528992,9.228010253999999,-1.926194458,,0,1,0,0
1970-01-01 00:06:04.500,5.746999054,11.2021051,-0.7438032532,,0,1,0,0
1970-01-01 00:06:04.750,1.3720468140000002,7.247029724,-2.894381104,,0,1,0,0
1970-01-01 00:06:05.000,2.966381378,9.955796814,-4.946014709,1004.113617,0,1,0,0
1970-01-01 00:06:05.250,3.742667084,8.224048004,-0.9080117798,,0,1,0,0
1970-01-01 00:06:05.500,1.135239258,9.183852081,-2.142794037,,0,1,0,0
1970-01-01 00:06:05.750,5.331463165,8.467441864,-0.9433383179000001,,0,1,0,0
1970-01-01 00:06:06.000,2.14473999,7.896828461,-3.10184967,1004.093475,0,1,0,0
1970-01-01 00:06:06.250,2.001338196,10.02435425,-1.65570694,,0,1,0,0
1970-01-01 00:06:06.500,1.162781982,8.764573975,-0.9322613525,,0,1,0,0
1970-01-01 00:06:06.750,2.2221290590000002,9.593250732000001,-1.556613007,,0,1,0,0
1970-01-01 00:06:07.000,3.826343079,9.517957306,-0.565973053,1004.0766140000001,0,1,0,0
1970-01-01 00:06:07.250,2.043550415,8.14261734,-2.967878265,,0,1,0,0
1970-01-01 00:06:07.500,6.879244537000001,14.03541321,-0.9478289795,,0,1,0,0
1970-01-01 00:06:07.750,2.1877006530000003,9.308542786,-2.14009964,,0,1,0,0
1970-01-01 00:06:08.000,3.30782135,9.489815826000001,-2.174228668,1004.076538,0,1,0,0
1970-01-01 00:06:08.250,2.632126465,9.150770873999999,-4.504582672,,0,1,0,0
1970-01-01 00:06:08.500,4.492457886,8.315058746,-3.204386444,,0,1,0,0
1970-01-01 00:06:08.750,1.287921753,11.23847946,-0.6827302551000001,,0,1,0,0
1970-01-01 00:06:09.000,0.987197113,9.979896698,-0.8777746581999999,1004.0766140000001,0,1,0,0
1970-01-01 00:06:09.250,1.225800934,9.897268524,-0.633482666,,0,1,0,0
1970-01-01 00:06:09.500,5.921985168,10.1006955,0.3685336304,,0,1,0,0
1970-01-01 00:06:09.750,1.3888119509999999,7.427105255,-2.985242157,,0,1,0,0
1970-01-01 00:06:10.000,3.270997925,9.533375244,-2.560724945,1004.082489,0,1,0,0
1970-01-01 00:06:10.250,-1.248254242,6.702761536000001,1.714235229,,0,1,0,0
1970-01-01 00:06:10.500,1.3236973570000001,9.486522675,-1.345701599,,0,1,0,0
1970-01-01 00:06:10.750,-0.6634204102000001,7.549850006000001,-1.429527283,,0,1,0,0
1970-01-01 00:06:11.000,9.839937744,13.55625961,3.376528473,1004.0882869999999,0,1,0,0
1970-01-01 00:06:11.250,0.07619155883999999,4.23334671,0.3112028503,,0,1,0,0
1970-01-01 00:06:11.500,6.300398254,14.12777115,-2.934198303,,0,1,0,0
1970-01-01 00:06:11.750,3.009042664,7.806266785,-0.3950285339,,0,1,0,0
1970-01-01 00:06:12.000,1.471889191,9.974807281,-1.7449214169999998,1004.090042,0,1,0,0
1970-01-01 00:06:12.250,3.164269867,9.82167572,-2.026934967,,0,1,0,0
1970-01-01 00:06:12.500,2.034718781,5.570665741,-3.032094727,,0,1,0,0
1970-01-01 00:06:12.750,2.910397797,9.794132996,1.185235291,,0,1,0,0
1970-01-01 00:06:13.000,0.6108796692,9.290729828,-2.19279007,1004.092026,0,1,0,0
1970-01-01 00:06:13.250,2.431244202,13.24370956,-0.9587562561,,0,1,0,0
1970-01-01 00:06:13.500,0.8872050476000001,7.456743622,-3.175346832,,0,1,0,0
1970-01-01 00:06:13.750,6.310876465,13.03429504,-4.764741669,,0,1,0,0
1970-01-01 00:06:14.000,1.8500028990000001,7.291187897,-1.040785675,1004.092026,0,1,0,0
1970-01-01 00:06:14.250,0.4697232056,8.826694794,-1.931134186,,0,1,0,0
1970-01-01 00:06:14.500,3.0629306030000003,11.16348541,1.4916481019999999,,0,1,0,0
1970-01-01 00:06:14.750,2.131717072,7.772736511000001,-1.8297949219999998,,0,1,0,0
1970-01-01 00:06:15.000,5.384303284,11.93932205,-4.27316391,1004.091263,0,1,0,0
1970-01-01 00:06:15.250,-1.006057892,8.049960022,2.721790009,,0,1,0,0
1970-01-01 00:06:15.500,0.6930587769,8.696615295,-1.7570462040000001,,0,1,0,0
1970-01-01 00:06:15.750,5.590125275,13.91700943,1.265169067,,0,1,0,0
1970-01-01 00:06:16.000,2.746788025,7.051236877000001,-1.247206421,1004.08165,0,1,0,0
1970-01-01 00:06:16.250,4.313280487,7.551346893,-5.735173645,,0,1,0,0
1970-01-01 00:06:16.500,1.173709259,7.730075226,-2.183209991,,0,1,0,0
1970-01-01 00:06:16.750,0.6975494385,9.684710541,-1.931134186,,0,1,0,0
1970-01-01 00:06:17.000,3.220852203,10.13198044,-2.237546997,1004.06929,0,1,0,0
1970-01-01 00:06:17.250,2.629881134,7.329508209,-0.7379653931,,0,1,0,0
1970-01-01 00:06:17.500,2.866988068,10.60200302,-6.196663971,,0,1,0,0
1970-01-01 00:06:17.750,1.429527283,7.04973999,-1.924547882,,0,1,0,0
1970-01-01 00:06:18.000,1.004261627,10.29065048,-2.060165863,1004.043732,0,1,0,0
1970-01-01 00:06:18.250,1.69312912,10.5240152,-2.102976837,,0,1,0,0
1970-01-01 00:06:18.500,1.273401947,5.30511795,-1.416204987,,0,1,0,0
1970-01-01 00:06:18.750,4.403692474,7.383994904,-5.591921538999999,,0,1,0,0
1970-01-01 00:06:19.000,0.5475613403,8.906478882,-1.696422272,1004.012375,0,1,0,0
1970-01-01 00:06:19.250,2.48288681,7.835755463,-0.145796814,,0,1,0,0
1970-01-01 00:06:19.500,6.185137939,11.73679321,0.7961943054,,0,1,0,0
1970-01-01 00:06:19.750,2.778222656,8.869655457,-1.8535954280000002,,0,1,0,0
1970-01-01 00:06:20.000,1.852846985,12.11101501,-3.673361206,1003.990173,0,1,0,0
1970-01-01 00:06:20.250,4.558320923,9.695787506,0.6480024718999999,,0,1,0,0
1970-01-01 00:06:20.500,0.2375559998,8.493487701,-2.143093414,,0,1,0,0
1970-01-01 00:06:20.750,3.90927063,10.2319725,1.547631683,,0,1,0,0
1970-01-01 00:06:21.000,2.102078705,7.918533325,-0.8526269531,1003.966827,0,1,0,0
1970-01-01 00:06:21.250,3.536246338,9.8299086,-6.26701767,,0,1,0,0
1970-01-01 00:06:21.500,8.148754578,10.15847534,-2.7794201660000004,,0,1,0,0
1970-01-01 00:06:21.750,0.14699432369999998,8.874445496,-2.9133915710000005,,0,1,0,0
1970-01-01 00:06:22.000,2.663561096,10.02136047,1.8535954280000002,1003.960266,0,1,0,0
1970-01-01 00:06:22.250,1.820364532,6.773564301,-1.8028509519999998,,0,1,0,0
1970-01-01 00:06:22.500,3.229085083,11.84516785,-5.368136902,,0,1,0,0
1970-01-01 00:06:22.750,4.122876434,8.764124908,1.248104553,,0,1,0,0
1970-01-01 00:06:23.000,0.5857319641,8.999585266,-2.451003113,1003.960266,0,1,0,0
1970-01-01 00:06:23.250,0.09969268799,10.67639832,0.7887098694,,0,1,0,0
1970-01-01 00:06:23.500,3.258424072,8.017776947,-1.329086151,,0,1,0,0
1970-01-01 00:06:23.750,2.067949677,11.58351196,-4.035757599,,0,1,0,0
1970-01-01 00:06:24.000,2.4815396119999997,7.49087265,2.424358521,1003.96225,0,1,0,0
1970-01-01 00:06:24.250,0.6867718506,9.099427643,-2.085912323,,0,1,0,0
1970-01-01 00:06:24.500,1.692380676,11.49384842,-0.5315446471999999,,0,1,0,0
1970-01-01 00:06:24.750,1.864971771,9.248218231000001,-2.840193787,,0,1,0,0
1970-01-01 00:06:25.000,3.4358052060000004,11.62871796,-4.724625092,1003.96225,0,1,0,0
1970-01-01 00:06:25.250,-1.0184820559999999,5.28999939,2.528841248,,0,1,0,0
1970-01-01 00:06:25.500,1.50122818,9.301357727000001,-1.74806488,,0,1,0,0
1970-01-01 00:06:25.750,3.153941345,12.02105209,-1.108894043,,0,1,0,0
1970-01-01 00:06:26.000,-0.5996530151,8.578361206,-1.5769706730000002,1003.962021,0,1,0,0
1970-01-01 00:06:26.250,2.158960419,11.16423386,-4.97520401,,0,1,0,0
1970-01-01 00:06:26.500,-2.121538239,5.651647339,3.414100342,,0,1,0,0
1970-01-01 00:06:26.750,2.096390533,9.113049316,-1.9197578430000002,,0,1,0,0
1970-01-01 00:06:27.000,2.103425903,12.6353746,0.2270777893,1003.959732,0,1,0,0
1970-01-01 00:06:27.250,3.201692047,8.893605652,-3.6280055239999998,,0,1,0,0
1970-01-01 00:06:27.500,2.647694092,11.18563934,-6.055657196,,0,1,0,0
1970-01-01 00:06:27.750,-1.137933655,4.676575012,2.052980804,,0,1,0,0
1970-01-01 00:06:28.000,2.531835022,9.022038574,-1.376687164,1003.9550019999999,0,1,0,0
1970-01-01 00:06:28.250,2.164349213,11.35733231,-2.189796295,,0,1,0,0
1970-01-01 00:06:28.500,0.4951702881,9.128018187999999,-1.3582754519999998,,0,1,0,0
1970-01-01 00:06:28.750,2.585124207,6.618935852000001,-2.656825104,,0,1,0,0
1970-01-01 00:06:29.000,12.7641069,17.11555801,3.694167938,1003.9497380000001,0,1,0,0
1970-01-01 00:06:29.250,0.5336402893,8.514294434,-0.1243913269,,0,1,0,0
1970-01-01 00:06:29.500,2.28874054,10.0342337,-1.0683284,,0,1,0,0
1970-01-01 00:06:29.750,3.291056213,9.816286926,-1.163680115,,0,1,0,0
1970-01-01 00:06:30.000,2.100432129,5.384452972,-2.3677761840000002,1003.945618,0,1,0,0
1970-01-01 00:06:30.250,12.15607132,18.60151794,4.346361694,,0,1,0,0
1970-01-01 00:06:30.500,0.5716612244,6.895410919,-1.052910461,,0,1,0,0
1970-01-01 00:06:30.750,1.598076782,11.1862381,-1.2928614809999999,,0,1,0,0
1970-01-01 00:06:31.000,3.303330688,9.499096527,-1.64747406,1003.942032,0,1,0,0
1970-01-01 00:06:31.250,2.05582489,6.21672226,-3.200793915,,0,1,0,0
1970-01-01 00:06:31.500,6.669380951,13.00495605,2.567610626,,0,1,0,0
1970-01-01 00:06:31.750,0.9250762939,8.316705322,-1.211879883,,0,1,0,0
1970-01-01 00:06:32.000,-0.04685256958,10.01447479,-1.964814148,1003.940964,0,1,0,0
1970-01-01 00:06:32.250,2.6258395390000002,10.39408539,-2.480491791,,0,1,0,0
1970-01-01 00:06:32.500,2.64904129,5.852529602000001,-2.756966858,,0,1,0,0
1970-01-01 00:06:32.750,7.313192139,13.16527267,2.241289215,,0,1,0,0
1970-01-01 00:06:33.000,1.315614166,8.279283142,-1.7286053469999998,1003.9369960000001,0,1,0,0
1970-01-01 00:06:33.250,0.8018824768,10.31175659,-1.367556152,,0,1,0,0
1970-01-01 00:06:33.500,2.6701474,8.603957977,-2.0883073430000003,,0,1,0,0
1970-01-01 00:06:33.750,2.425705719,6.50801651,-3.082539825,,0,1,0,0
1970-01-01 00:06:34.000,6.891069946,12.87772064,1.354084167,1003.9366150000001,0,1,0,0
1970-01-01 00:06:34.250,1.119521942,9.580377502000001,-1.9787351990000002,,0,1,0,0
1970-01-01 00:06:34.500,0.9403445435,11.29581024,-1.855092316,,0,1,0,0
1970-01-01 00:06:34.750,-0.1323248291,9.1278685,-2.2212309269999997,,0,1,0,0
1970-01-01 00:06:35.000,1.93293045,6.635251922999999,-2.7060726930000003,1003.9324949999999,0,1,0,0
1970-01-01 00:06:35.250,4.745581512,10.67310516,1.3305830379999999,,0,1,0,0
1970-01-01 00:06:35.500,1.663041687,9.028624877999999,-1.2490026859999999,,0,1,0,0
1970-01-01 00:06:35.750,0.9868977356,10.81950073,-1.619931335,,0,1,0,0
1970-01-01 00:06:36.000,2.438578949,9.302255859,-1.472487946,1003.931351,0,1,0,0
1970-01-01 00:06:36.250,1.040037231,5.5223162839999995,-3.281326447,,0,1,0,0
1970-01-01 00:06:36.500,6.8606831360000005,12.76530441,1.428180084,,0,1,0,0
1970-01-01 00:06:36.750,2.0793260190000002,7.858358459,-0.9777667235999999,,0,1,0,0
1970-01-01 00:06:37.000,0.7041357422,10.1152153,-1.105002136,1003.931351,0,1,0,0
1970-01-01 00:06:37.250,4.237238617,10.84883972,-2.086960144,,0,1,0,0
1970-01-01 00:06:37.500,3.539240112,6.208040314,-2.8678862,,0,1,0,0
1970-01-01 00:06:37.750,7.68277359,13.85324203,2.7126589969999997,,0,1,0,0
1970-01-01 00:06:38.000,1.8296452330000001,8.544980621,-1.1886781309999999,1003.931351,0,1,0,0
1970-01-01 00:06:38.250,0.470022583,10.62026505,-1.979932709,,0,1,0,0
1970-01-01 00:06:38.500,2.236648865,10.89329727,-1.85464325,,0,1,0,0
1970-01-01 00:06:38.750,2.1800665280000002,5.437592467999999,-3.4563125610000003,,0,1,0,0
1970-01-01 00:06:39.000,4.874014435,10.80078964,1.1641291809999998,1003.93158,0,1,0,0
1970-01-01 00:06:39.250,1.142274628,10.18796402,-2.168091431,,0,1,0,0
1970-01-01 00:06:39.500,0.7783813477,11.55312515,-2.780318298,,0,1,0,0
1970-01-01 00:06:39.750,1.6217276,10.3568129,-1.561852112,,0,1,0,0
1970-01-01 00:06:40.000,2.561772766,6.211034088,-3.329526215,1003.93158,0,1,0,0
1970-01-01 00:06:40.250,0.9428892517,6.755751342999999,2.636617126,,0,1,0,0
1970-01-01 00:06:40.500,1.809437256,9.122629395,-1.136436768,,0,1,0,0
1970-01-01 00:06:40.750,0.7453001404,11.74352921,-1.939367065,,0,1,0,0
1970-01-01 00:06:41.000,-0.5471122742,9.004375305,0.2154020691,1003.934174,0,1,0,0
1970-01-01 00:06:41.250,1.903142395,8.357270966,-4.033212891,,0,1,0,0
1970-01-01 00:06:41.500,0.1582209778,5.913153534,3.054248657,,0,1,0,0
1970-01-01 00:06:41.750,1.29061615,9.740843811,-2.2510189819999997,,0,1,0,0
1970-01-01 00:06:42.000,2.568059692,12.30950226,-1.9414627080000002,1003.934555,0,1,0,0
1970-01-01 00:06:42.250,0.05837860107000001,9.303902435,-1.237177277,,0,1,0,0
1970-01-01 00:06:42.500,3.5238221739999998,9.271569672,-3.365301819,,0,1,0,0
1970-01-01 00:06:42.750,-0.6809339904999999,5.652844849,2.403851166,,0,1,0,0
1970-01-01 00:06:43.000,1.6459771730000001,9.066047057999999,-1.051563263,1003.9353179999999,0,1,0,0
1970-01-01 00:06:43.250,1.1035052490000001,12.13990494,-2.2567071530000002,,0,1,0,0
1970-01-01 00:06:43.500,1.8268011469999998,10.01612137,-1.4907499690000001,,0,1,0,0
1970-01-01 00:06:43.750,2.16120575,7.223079529,-3.661835175,,0,1,0,0
1970-01-01 00:06:44.000,2.45130249,10.35097504,2.549348602,1003.9353179999999,0,1,0,0
1970-01-01 00:06:44.250,1.467697906,9.305998077,-2.173929291,,0,1,0,0
1970-01-01 00:06:44.500,0.9960287476,11.18444183,-1.6682807919999998,,0,1,0,0
1970-01-01 00:06:44.750,0.6511459351,9.167685699,-2.056723022,,0,1,0,0
1970-01-01 00:06:45.000,1.966161346,6.389912109,-3.049009552,1003.934402,0,1,0,0
1970-01-01 00:06:45.250,10.16131943,13.3493898,2.694247284,,0,1,0,0
1970-01-01 00:06:45.500,-0.4490661621,9.726773071,-0.9189390564,,0,1,0,0
1970-01-01 00:06:45.750,0.7460485840000001,10.49856812,-1.102607117,,0,1,0,0
1970-01-01 00:06:46.000,2.776875458,10.31654663,-2.0764819340000003,1003.933792,0,1,0,0
1970-01-01 00:06:46.250,2.376158752,6.009702759,-3.064726868,,0,1,0,0
1970-01-01 00:06:46.500,4.427942047,10.600057067,0.1943708034999999,,0,1,0,0
1970-01-01 00:06:46.750,2.6280848690000003,9.167835388,-0.5475613403,,0,1,0,0
1970-01-01 00:06:47.000,2.834954681,9.410031737999999,-1.446442108,1003.933792,0,1,0,0
1970-01-01 00:06:47.250,2.564916229,5.627846832,-3.4913397219999998,,0,1,0,0
1970-01-01 00:06:47.500,3.5790573119999998,8.96635437,1.272204437,,0,1,0,0
1970-01-01 00:06:47.750,0.7762857056,9.001082152999999,-1.8982026669999998,,0,1,0,0
1970-01-01 00:06:48.000,0.3270698547,10.99074463,-1.4675482180000001,1003.933334,0,1,0,0
1970-01-01 00:06:48.250,-0.4815486145,9.722731476,-0.1101708984,,0,1,0,0
1970-01-01 00:06:48.500,2.8322602839999997,6.609056396000001,-3.94085495,,0,1,0,0
1970-01-01 00:06:48.750,2.9680279539999996,7.467670898,2.595452728,,0,1,0,0
1970-01-01 00:06:49.000,0.8978329468,9.487720184,-1.199156342,1003.933334,0,1,0,0
1970-01-01 00:06:49.250,0.3465293884,11.47872986,-1.8110838319999998,,0,1,0,0
1970-01-01 00:06:49.500,0.5807922363,8.242609406,-2.13545929,,0,1,0,0
1970-01-01 00:06:49.750,2.172282715,6.473737793,-3.304677887,,0,1,0,0
1970-01-01 00:06:50.000,7.804769897000001,12.32417175,0.2881507874,1003.935394,0,1,0,0
1970-01-01 00:06:50.250,1.060245209,9.106612701,-1.235830078,,0,1,0,0
1970-01-01 00:06:50.500,2.595752106,9.86613327,-0.9580078125,,0,1,0,0
1970-01-01 00:06:50.750,4.112996979,10.75333832,-3.309767303,,0,1,0,0
1970-01-01 00:06:51.000,2.271825714,6.247857513,-3.242856445,1003.9356230000001,0,1,0,0
1970-01-01 00:06:51.250,5.195096741,12.02733902,-0.31614257809999996,,0,1,0,0
1970-01-01 00:06:51.500,1.3474978640000002,8.705297241,-0.3263214111,,0,1,0,0
1970-01-01 00:06:51.750,1.64627655,9.612410889,-0.9437873840000001,,0,1,0,0
1970-01-01 00:06:52.000,7.66166748,10.3593576,0.035925292969999995,1003.938217,0,1,0,0
1970-01-01 00:06:52.250,0.5592370605,6.138734436,-2.235601044,,0,1,0,0
1970-01-01 00:06:52.500,3.8725968930000003,11.82765427,-4.630919952,,0,1,0,0
1970-01-01 00:06:52.750,4.195176086,7.810607758,-1.308728485,,0,1,0,0
1970-01-01 00:06:53.000,0.4731660461,9.326505432000001,-1.686692505,1003.939667,0,1,0,0
1970-01-01 00:06:53.250,3.2939002989999997,9.654623108,2.0525317380000003,,0,1,0,0
1970-01-01 00:06:53.500,3.1847772219999997,7.090904387999999,-2.006128235,,0,1,0,0
1970-01-01 00:06:53.750,2.669698334,9.959389343,-4.710404663,,0,1,0,0
1970-01-01 00:06:54.000,-0.2389031982,8.195906525,2.317331085,1003.940048,0,1,0,0
1970-01-01 00:06:54.250,2.465822296,9.3547966,0.017663269040000002,,0,1,0,0
1970-01-01 00:06:54.500,4.0299197389999994,8.295449524,-2.093845825,,0,1,0,0
1970-01-01 00:06:54.750,5.206772461,6.647975464,0.1799258423,,0,1,0,0
1970-01-01 00:06:55.000,1.348994751,7.860005035,-1.7783020019999998,1003.939667,0,1,0,0
1970-01-01 00:06:55.250,0.28336074829999996,7.790699158,-4.112697601,,0,1,0,0
1970-01-01 00:06:55.500,6.272107086,13.78064301,-0.7761360168000001,,0,1,0,0
1970-01-01 00:06:55.750,2.000739441,9.038055267,-0.1251397705,,0,1,0,0
1970-01-01 00:06:56.000,1.30229187,9.093440094,-1.1207194520000001,1003.937073,0,1,0,0
1970-01-01 00:06:56.250,4.250860291,10.7416626,2.855162659,,0,1,0,0
1970-01-01 00:06:56.500,3.05155426,7.764353943,-1.106349335,,0,1,0,0
1970-01-01 00:06:56.750,1.6051121519999998,11.95414124,-4.3185195919999995,,0,1,0,0
1970-01-01 00:06:57.000,1.525328064,6.365961914,2.41507782,1003.937073,0,1,0,0
1970-01-01 00:06:57.250,2.2138961790000002,9.117839355,-1.642384644,,0,1,0,0
1970-01-01 00:06:57.500,1.6244219969999998,11.64772842,-2.126627655,,0,1,0,0
1970-01-01 00:06:57.750,0.8858578491,9.461824036,-1.130598907,,0,1,0,0
1970-01-01 00:06:58.000,3.053649902,6.42957962,-2.8279193119999997,1003.937073,0,1,0,0
1970-01-01 00:06:58.250,7.179969177,15.91325821,0.4816983032,,0,1,0,0
1970-01-01 00:06:58.500,1.134640503,7.759713593,-0.2767744446,,0,1,0,0
1970-01-01 00:06:58.750,2.106269989,9.2167836,-1.304986267,,0,1,0,0
1970-01-01 00:06:59.000,6.62731842,11.47693359,2.163900146,1003.9364619999999,0,1,0,0
1970-01-01 00:06:59.250,1.4217434690000001,7.056625671,-1.961520996,,0,1,0,0
1970-01-01 00:06:59.500,3.655548248,10.22852966,-5.70882843,,0,1,0,0
1970-01-01 00:06:59.750,2.90530838,9.507928162,2.151925049,,0,1,0,0
1970-01-01 00:07:00.000,0.7249424743999999,9.595945129,-1.989363098,1003.9364619999999,0,1,0,0
1970-01-01 00:07:00.250,1.5428416440000001,11.85085602,-1.514999542,,0,1,0,0
1970-01-01 00:07:00.500,0.6261479187,10.08946884,-1.3151651,,0,1,0,0
1970-01-01 00:07:00.750,3.568130035,8.732989655,-3.4658926389999998,,0,1,0,0
1970-01-01 00:07:01.000,0.6487509155,6.44948822,-1.03554657,1003.9364619999999,0,1,0,0
1970-01-01 00:07:01.250,2.7644512939999997,8.622519379,-0.6183641052000001,,0,1,0,0
1970-01-01 00:07:01.500,1.6218772890000002,11.56809402,-2.149530029,,0,1,0,0
1970-01-01 00:07:01.750,-1.500779114,11.06708588,-0.9975256348,,0,1,0,0
1970-01-01 00:07:02.000,2.567610626,7.525750122000001,-4.21343811,1003.935852,0,1,0,0
1970-01-01 00:07:02.250,1.784139862,7.36797821,-0.6782395935,,0,1,0,0
1970-01-01 00:07:02.500,2.188449097,7.955057373,-1.047821045,,0,1,0,0
1970-01-01 00:07:02.750,0.08472381592,12.25336899,-1.139280853,,0,1,0,0
1970-01-01 00:07:03.000,0.9484277343999999,9.71988739,-0.1941462708,1003.935852,0,1,0,0
1970-01-01 00:07:03.250,2.9020152280000002,6.316864014,-4.410877533,,0,1,0,0
1970-01-01 00:07:03.500,8.77101059,13.71507935,1.3205538940000001,,0,1,0,0
1970-01-01 00:07:03.750,0.6728507995999999,8.430019684,-0.39158569340000005,,0,1,0,0
1970-01-01 00:07:04.000,1.593735809,10.38929535,-1.12446167,1003.938217,0,1,0,0
1970-01-01 00:07:04.250,6.116281128,10.44512924,-2.236199799,,0,1,0,0
1970-01-01 00:07:04.500,1.4009367369999999,6.492448883,-2.085912323,,0,1,0,0
1970-01-01 00:07:04.750,3.2221994019999998,11.10914841,-2.485132141,,0,1,0,0
1970-01-01 00:07:05.000,2.546953583,9.228758698,0.09699829102,1003.9398960000001,0,1,0,0
1970-01-01 00:07:05.250,1.875150604,8.959468689,-0.9054670715,,0,1,0,0
1970-01-01 00:07:05.500,5.958958282,9.692194977,1.353036346,,0,1,0,0
1970-01-01 00:07:05.750,0.8593629456,7.305558014,-2.244732056,,0,1,0,0
1970-01-01 00:07:06.000,1.7512083440000001,9.578132172,-6.3947021479999995,1003.9427189999999,0,1,0,0
1970-01-01 00:07:06.250,6.926845551,10.24604324,-3.7833824160000002,,0,1,0,0
1970-01-01 00:07:06.500,1.088087311,9.618697815,-1.7092955019999998,,0,1,0,0
1970-01-01 00:07:06.750,3.2635134889999997,9.056317291000001,2.708018646,,0,1,0,0
1970-01-01 00:07:07.000,2.424957275,8.16252594,-0.9845027161,1003.946609,0,1,0,0
1970-01-01 00:07:07.250,2.273023224,12.98923874,-4.593647461000001,,0,1,0,0
1970-01-01 00:07:07.500,-0.333356781,5.567073212,2.523153076,,0,1,0,0
1970-01-01 00:07:07.750,3.2471974180000003,8.786278839,-1.157991943,,0,1,0,0
1970-01-01 00:07:08.000,2.776875458,12.75273056,-1.8601817319999998,1003.948059,0,1,0,0
1970-01-01 00:07:08.250,-0.1508862305,9.641001434,-1.450483704,,0,1,0,0
1970-01-01 00:07:08.500,2.550695801,6.8981053160000005,-3.783083038,,0,1,0,0
1970-01-01 00:07:08.750,9.829459534,12.13451614,1.9489471440000001,,0,1,0,0
1970-01-01 00:07:09.000,1.690135345,8.808881836,-0.3402424622,1003.9530179999999,0,1,0,0
1970-01-01 00:07:09.250,2.232457581,10.13078293,-2.4457640080000003,,0,1,0,0
1970-01-01 00:07:09.500,3.4866993710000003,9.73979599,-1.305884399,,0,1,0,0
1970-01-01 00:07:09.750,1.594334564,5.6748490910000005,-1.446591797,,0,1,0,0
1970-01-01 00:07:10.000,2.7506799319999997,11.31736542,-3.377276917,1003.9556880000001,0,1,0,0
1970-01-01 00:07:10.250,3.932921448,8.787775726,0.5980064392000001,,0,1,0,0
1970-01-01 00:07:10.500,1.5272740169999999,8.916807404,-1.038091278,,0,1,0,0
1970-01-01 00:07:10.750,4.937482452,9.434880066,3.159629517,,0,1,0,0
1970-01-01 00:07:11.000,2.649190979,6.052663422,-0.8828640747,1003.9562990000001,0,1,0,0
1970-01-01 00:07:11.250,2.446512451,10.11012589,-5.386548615,,0,1,0,0
1970-01-01 00:07:11.500,4.7244754030000005,9.523196411,1.8064434809999999,,0,1,0,0
1970-01-01 00:07:11.750,0.6264472960999999,9.465566254,-1.471589813,,0,1,0,0
1970-01-01 00:07:12.000,2.153721313,11.61464722,-1.305734711,1003.9569849999999,0,1,0,0
1970-01-01 00:07:12.250,1.31980545,10.64032333,-1.4645544430000002,,0,1,0,0
1970-01-01 00:07:12.500,1.8232086180000002,7.171586608999999,-3.730991364,,0,1,0,0
1970-01-01 00:07:12.750,1.338516541,6.808591461000001,0.31719039920000003,,0,1,0,0
1970-01-01 00:07:13.000,1.487456818,8.21865921,-0.9178912354000001,1003.9569849999999,0,1,0,0
1970-01-01 00:07:13.250,1.3599220280000002,9.591304779,-0.6497987366,,0,1,0,0
1970-01-01 00:07:13.500,5.004393311,8.890761566,-0.3818559265,,0,1,0,0
1970-01-01 00:07:13.750,1.630858612,5.958209838999999,-1.6564553830000002,,0,1,0,0
1970-01-01 00:07:14.000,1.229992218,11.70461014,-5.0034951780000005,1003.956757,0,1,0,0
1970-01-01 00:07:14.250,3.651207275,9.462871857,-0.46732818600000003,,0,1,0,0
1970-01-01 00:07:14.500,0.7117698669,9.245523834,-1.718576202,,0,1,0,0
1970-01-01 00:07:14.750,0.9485774231,11.77346695,1.791324921,,0,1,0,0
