Time;x;y;z
6.559482754E2;-1.192553711E1;4.120585632E1;-1.690844727E1
6.561983674E2;-3.448077393E1;3.367396545E1;-1.553344727E0
6.564487340E2;-1.118582153E1;4.104862976E1;-1.823358154E1
6.566988560E2;-1.942544556E1;4.148518372E1;-8.566528320E0
6.569492220E2;-3.723321533E1;3.016337585E1;-7.945983887E0
6.571993450E2;-8.280731201E0;4.081971741E1;-2.103894043E1
6.574496605E2;-3.542337036E1;3.274644470E1;3.629089355E0
6.576997825E2;-2.152340698E1;3.818025208E1;-1.634405518E1
6.579501485E2;-1.089672852E1;4.111512756E1;-1.845831299E1
6.582002715E2;-3.729516602E1;3.041426086E1;-2.213073730E0
6.584506322E2;-1.110696411E1;4.107521057E1;-1.779681396E1
6.587007232E2;-1.988449097E1;4.087785339E1;-9.364929199E0
6.589510902E2;-3.358023071E1;3.249266052E1;-7.981384277E0
6.592012122E2;-8.394256592E0;4.203388977E1;-1.585748291E1
6.594515704E2;-3.239602661E1;3.327543640E1;2.674133301E0
6.597016924E2;-2.228829956E1;3.747398376E1;-1.231835938E1
6.599520284E2;-1.770230103E1;3.638923645E1;-1.887463379E1
6.602021504E2;-3.427267456E1;2.665220642E1;-1.417840576E1
6.604525214E2;-9.714263916E0;3.121162415E1;-3.025567627E1
6.607026434E2;-2.677865601E1;3.171232605E1;-1.749639893E1
6.609530094E2;-1.736172485E1;3.238011169E1;-2.779901123E1
6.612031014E2;-1.774111938E1;3.138926697E1;-3.490826416E1
6.614534546E2;-4.481027222E1;2.429502869E1;-3.138043213E1
6.617035766E2;-3.603988647E1;3.604048157E1;-2.845367432E1
6.619539426E2;-3.353173828E1;3.691487122E1;-1.994311523E1
6.622040646E2;-4.084326172E1;2.672804260E1;-1.277410889E1
6.624544280E2;-1.676818848E1;3.547090149E1;-2.749652100E1
6.627045200E2;-1.944183350E1;3.937471008E1;-1.526184082E1
6.629548860E2;-2.685272217E1;3.956095886E1;-9.011291504E0
6.632050080E2;-3.116790771E0;4.522605896E1;-1.556549072E1
6.634553907E2;-2.887237549E1;3.897868347E1;5.969299316E0
6.637055127E2;4.646606445E-1;4.486561584E1;-1.231225586E1
6.639558477E2;-1.273745728E1;4.461665344E1;2.411682129E0
6.642059697E2;-2.589883423E1;3.990992737E1;-3.377990723E0
6.644563166E2;-2.453491211E0;4.349034119E1;-1.574511719E1
6.647064386E2;-2.855035400E1;3.662156677E1;7.904724121E0
6.649568046E2;-1.068353271E1;4.190605164E1;-1.407171631E1
6.652068956E2;-6.508728027E0;4.397422791E1;-1.167993164E1
6.654572590E2;-3.343243408E1;3.427055359E1;-6.101257324E0
6.657073810E2;-5.308380127E0;4.271070862E1;-1.682147217E1
6.659577470E2;-3.016067505E1;3.679450989E1;-1.976928711E-1
6.662078690E2;-2.123117065E1;3.882228088E1;-1.474548340E1
6.664582108E2;-7.425964355E0;4.248027039E1;-1.686035156E1
