Time;latitude;longitude;height;velocity;direction;horizontalAccuracy;verticalAccuracy
2.016971976E3;5.231863009E1;4.873434892E0;5.743862152E0;0.000000000E0;3.026953125E2;1.000000000E1;1.000000000E1
2.017971969E3;5.231863009E1;4.873434892E0;5.744960785E0;0.000000000E0;4.605468750E1;1.000000000E1;1.000000000E1
2.018971960E3;5.231863009E1;4.873434892E0;5.564846039E0;0.000000000E0;3.315234375E2;1.000000000E1;1.000000000E1
2.019971953E3;5.231863009E1;4.873434892E0;5.349452972E0;0.000000000E0;6.292968750E1;1.000000000E1;1.000000000E1
2.020971945E3;5.231859015E1;4.873433132E0;5.391139984E0;1.500000060E-1;2.953125000E2;1.000000000E1;1.000000000E1
2.021971937E3;5.231858663E1;4.873436484E0;5.380336761E0;3.600000143E-1;8.437500000E1;1.000000000E1;1.000000000E1
2.022971930E3;5.231858378E1;4.873440508E0;5.338222504E0;1.500000060E-1;4.570312500E1;1.000000000E1;1.000000000E1
2.023971922E3;5.231858378E1;4.873440508E0;5.246730804E0;0.000000000E0;3.128906250E1;1.000000000E1;1.000000000E1
2.024971914E3;5.231857452E1;4.873441597E0;5.011196136E0;1.599999964E-1;1.360546875E2;1.000000000E1;1.000000000E1
2.025971906E3;5.231857452E1;4.873441597E0;4.963893890E0;0.000000000E0;1.511718750E2;1.000000000E1;1.000000000E1
2.026971899E3;5.231857452E1;4.873441597E0;5.093776703E0;0.000000000E0;1.557421875E2;1.000000000E1;1.000000000E1
2.027971891E3;5.231857452E1;4.873441597E0;5.430202484E0;0.000000000E0;3.389062500E2;1.000000000E1;1.000000000E1
2.028971884E3;5.231857452E1;4.873441597E0;5.125270844E0;0.000000000E0;2.126953125E2;1.000000000E1;1.000000000E1
2.029971877E3;5.231857452E1;4.873441597E0;5.331630707E0;0.000000000E0;2.218359375E2;1.000000000E1;1.000000000E1
2.030971868E3;5.231857452E1;4.873441597E0;5.017421722E0;0.000000000E0;2.225390625E2;1.000000000E1;1.000000000E1
2.031971860E3;5.231854455E1;4.873417709E0;4.816555023E0;6.399999857E-1;2.186718750E2;1.000000000E1;1.000000000E1
2.032971853E3;5.231854455E1;4.873417709E0;4.525966644E0;0.000000000E0;1.335937500E2;1.000000000E1;1.000000000E1
2.033971845E3;5.231853655E1;4.873416033E0;4.477382660E0;1.500000060E-1;3.424218750E2;1.000000000E1;1.000000000E1
2.034971838E3;5.231853655E1;4.873416033E0;4.463527679E0;0.000000000E0;1.676953125E2;1.000000000E1;1.000000000E1
2.035971829E3;5.231853655E1;4.873416033E0;4.092433929E0;0.000000000E0;9.386718750E1;1.000000000E1;1.000000000E1
2.036971822E3;5.231852720E1;4.873417877E0;4.105617523E0;2.899999917E-1;2.707031250E1;1.000000000E1;1.000000000E1
2.037971814E3;5.231852682E1;4.873418296E0;4.173305511E0;2.899999917E-1;3.547265625E2;1.000000000E1;1.000000000E1
2.038971807E3;5.231852775E1;4.873414859E0;4.021022797E0;2.899999917E-1;3.346875000E2;1.000000000E1;1.000000000E1
2.039971799E3;5.231852611E1;4.873407148E0;3.882228851E0;3.899999857E-1;2.615625000E2;1.000000000E1;1.000000000E1
2.040971792E3;5.231852343E1;4.873402789E0;3.842128754E0;2.000000030E-1;8.542968750E1;1.000000000E1;1.000000000E1
2.041971784E3;5.231852012E1;4.873400023E0;3.797206879E0;2.300000042E-1;2.169140625E2;1.000000000E1;1.000000000E1
2.042971776E3;5.231851936E1;4.873397928E0;3.371852875E0;2.199999988E-1;2.840625000E2;1.000000000E1;1.000000000E1
2.043971769E3;5.231851991E1;4.873394575E0;3.235744476E0;2.300000042E-1;3.515625000E-1;1.000000000E1;1.000000000E1
2.044971761E3;5.231851991E1;4.873394575E0;3.315517426E0;0.000000000E0;3.455859375E2;1.000000000E1;1.000000000E1
2.045971753E3;5.231851991E1;4.873394575E0;3.286159515E0;0.000000000E0;3.494531250E2;1.000000000E1;1.000000000E1
2.046971745E3;5.231852766E1;4.873392479E0;3.233303070E0;2.300000042E-1;6.574218750E1;1.000000000E1;1.000000000E1
2.047971738E3;5.231852766E1;4.873392479E0;3.049098969E0;0.000000000E0;3.322265625E2;1.000000000E1;1.000000000E1
2.048971730E3;5.231852821E1;4.873390887E0;2.995693207E0;1.899999976E-1;1.912500000E2;1.000000000E1;1.000000000E1
2.049971723E3;5.231852821E1;4.873390887E0;3.010890961E0;0.000000000E0;6.820312500E1;1.000000000E1;1.000000000E1
2.050971714E3;5.231852661E1;4.873385858E0;3.144924164E0;2.399999946E-1;3.269531250E2;1.000000000E1;1.000000000E1
2.051971707E3;5.231852661E1;4.873385858E0;3.169399261E0;0.000000000E0;1.944140625E2;1.000000000E1;1.000000000E1
2.052971700E3;5.231852850E1;4.873381751E0;3.194667816E0;2.300000042E-1;3.343359375E2;1.000000000E1;1.000000000E1
2.053971692E3;5.231852850E1;4.873381751E0;3.165554047E0;0.000000000E0;3.223828125E2;1.000000000E1;1.000000000E1
2.054971684E3;5.231852850E1;4.873381751E0;3.101650238E0;0.000000000E0;2.745703125E2;1.000000000E1;1.000000000E1
2.055971677E3;5.231852850E1;4.873381751E0;3.103664398E0;0.000000000E0;3.445312500E1;1.000000000E1;1.000000000E1
2.056971668E3;5.231851785E1;4.873383343E0;3.169216156E0;4.399999976E-1;9.175781250E1;1.000000000E1;1.000000000E1
2.057971661E3;5.231851467E1;4.873386193E0;3.376857758E0;4.399999976E-1;9.667968750E1;1.000000000E1;1.000000000E1
2.058971653E3;5.231851090E1;4.873390887E0;3.362209320E0;2.000000030E-1;1.226953125E2;1.000000000E1;1.000000000E1
2.059971645E3;5.231851090E1;4.873390887E0;3.154994965E0;0.000000000E0;3.132421875E2;1.000000000E1;1.000000000E1
2.060971638E3;5.231850260E1;4.873388540E0;3.006130219E0;2.000000030E-1;1.736718750E2;1.000000000E1;1.000000000E1
2.061971631E3;5.231849816E1;4.873387786E0;3.160793304E0;1.500000060E-1;1.814062500E2;1.000000000E1;1.000000000E1
2.062971622E3;5.231849283E1;4.873380577E0;3.109889984E0;6.100000143E-1;2.457421875E2;1.000000000E1;1.000000000E1
2.063971615E3;5.231849283E1;4.873380577E0;3.180202484E0;0.000000000E0;3.019921875E2;1.000000000E1;1.000000000E1
2.064971607E3;5.231848873E1;4.873375632E0;3.098232269E0;1.800000072E-1;2.960156250E2;1.000000000E1;1.000000000E1
2.065971599E3;5.231848873E1;4.873375632E0;3.005947113E0;0.000000000E0;2.598046875E2;1.000000000E1;1.000000000E1
2.066971592E3;5.231847653E1;4.873372447E0;3.290798187E0;2.199999988E-1;2.991796875E2;1.000000000E1;1.000000000E1
2.067971585E3;5.231847653E1;4.873372447E0;3.126857758E0;0.000000000E0;2.144531250E1;1.000000000E1;1.000000000E1
2.068971577E3;5.231847314E1;4.873376638E0;3.192531586E0;2.099999934E-1;4.359375000E1;1.000000000E1;1.000000000E1
2.069971568E3;5.231846270E1;4.873378901E0;3.090114594E0;1.599999964E-1;4.359375000E1;1.000000000E1;1.000000000E1
2.070971561E3;5.231846270E1;4.873378901E0;2.930263519E0;0.000000000E0;4.359375000E1;1.000000000E1;1.000000000E1
2.071971554E3;5.231846270E1;4.873378901E0;2.880886078E0;0.000000000E0;4.359375000E1;1.000000000E1;1.000000000E1
2.072971546E3;5.231846270E1;4.873378901E0;2.960597992E0;0.000000000E0;4.359375000E1;1.000000000E1;1.000000000E1
2.073971539E3;5.231846270E1;4.873378901E0;3.094692230E0;0.000000000E0;4.359375000E1;1.000000000E1;1.000000000E1
2.074971531E3;5.231846270E1;4.873378901E0;3.198024750E0;0.000000000E0;4.359375000E1;1.000000000E1;1.000000000E1
2.075971524E3;5.231846270E1;4.873378901E0;3.188747406E0;0.000000000E0;4.359375000E1;1.000000000E1;1.000000000E1
2.076971515E3;5.231846270E1;4.873378901E0;3.199916840E0;0.000000000E0;4.359375000E1;1.000000000E1;1.000000000E1
2.077971507E3;5.231846270E1;4.873378901E0;3.248989105E0;0.000000000E0;4.359375000E1;1.000000000E1;1.000000000E1
2.078971500E3;5.231846270E1;4.873378901E0;3.343593597E0;0.000000000E0;4.359375000E1;1.000000000E1;1.000000000E1
2.079971493E3;5.231846270E1;4.873378901E0;3.289760590E0;0.000000000E0;4.359375000E1;1.000000000E1;1.000000000E1
2.080971485E3;5.231846270E1;4.873378901E0;3.358791351E0;0.000000000E0;4.359375000E1;1.000000000E1;1.000000000E1
2.081971476E3;5.231846270E1;4.873378901E0;3.391750336E0;0.000000000E0;4.359375000E1;1.000000000E1;1.000000000E1
2.082971469E3;5.231846270E1;4.873378901E0;3.600490570E0;0.000000000E0;4.359375000E1;1.000000000E1;1.000000000E1
2.083971462E3;5.231845243E1;4.873382254E0;3.678127289E0;2.199999988E-1;7.417968750E1;1.000000000E1;1.000000000E1
2.084971454E3;5.231845260E1;4.873383092E0;3.396511078E0;1.800000072E-1;5.062500000E1;1.000000000E1;1.000000000E1
2.085971447E3;5.231846144E1;4.873389462E0;2.885524750E0;2.199999988E-1;3.023437500E1;1.000000000E1;1.000000000E1
2.086971439E3;5.231846144E1;4.873389462E0;2.764858246E0;0.000000000E0;2.707031250E1;1.000000000E1;1.000000000E1
2.087971431E3;5.231848382E1;4.873401783E0;2.908779144E0;3.600000143E-1;2.636718750E1;1.000000000E1;1.000000000E1
2.088971423E3;5.231850394E1;4.873409411E0;2.648769379E0;3.600000143E-1;1.617187500E1;1.000000000E1;1.000000000E1
2.089971416E3;5.231851706E1;4.873408489E0;2.550258636E0;2.399999946E-1;2.109375000E0;1.000000000E1;1.000000000E1
2.090971408E3;5.231853378E1;4.873403376E0;1.928676605E0;2.199999988E-1;1.406250000E0;1.000000000E1;1.000000000E1
2.091971400E3;5.231854727E1;4.873397928E0;2.013698578E0;3.499999940E-1;3.554296875E2;1.000000000E1;1.000000000E1
2.092971393E3;5.231854727E1;4.873397928E0;2.226650238E0;0.000000000E0;3.519140625E2;1.000000000E1;1.000000000E1
2.093971385E3;5.231857141E1;4.873386612E0;2.370815277E0;2.300000042E-1;2.935546875E2;1.000000000E1;1.000000000E1
2.094971377E3;5.231857875E1;4.873386947E0;2.243679047E0;2.300000042E-1;2.896875000E2;1.000000000E1;1.000000000E1
2.095971370E3;5.231858470E1;4.873384601E0;2.145900726E0;1.899999976E-1;3.336328125E2;1.000000000E1;1.000000000E1
2.096971362E3;5.231858470E1;4.873384601E0;2.290981293E0;0.000000000E0;3.125390625E2;1.000000000E1;1.000000000E1
2.097971354E3;5.231858470E1;4.873384601E0;1.999538422E0;0.000000000E0;2.218359375E2;1.000000000E1;1.000000000E1
2.098971347E3;5.231858470E1;4.873384601E0;1.495571136E0;0.000000000E0;1.782421875E2;1.000000000E1;1.000000000E1
2.099971339E3;5.231858319E1;4.873385774E0;1.162502289E0;1.800000072E-1;1.838671875E2;1.000000000E1;1.000000000E1
2.100971331E3;5.231857309E1;4.873383511E0;9.958152771E-1;1.800000072E-1;1.859765625E2;1.000000000E1;1.000000000E1
2.101971324E3;5.231857368E1;4.873382002E0;9.742698669E-1;3.000000119E-1;3.005859375E2;1.000000000E1;1.000000000E1
2.102971316E3;5.231857368E1;4.873382002E0;7.553367615E-1;0.000000000E0;3.508593750E2;1.000000000E1;1.000000000E1
2.103971308E3;5.231857368E1;4.873382002E0;5.410423279E-1;0.000000000E0;3.336328125E2;1.000000000E1;1.000000000E1
