Time,x,y,z
2.691705914E3,6.484178901E-1,-1.447845936E0,3.537226915E-1
2.691956158E3,-8.368188143E-2,2.284626067E-1,1.672369242E-1
2.692206402E3,-1.288747638E-1,-6.238185763E-1,1.162661426E-2
2.692456632E3,-2.110638469E-2,3.777206242E-1,-1.985588670E-1
2.692706877E3,-3.319524229E-1,3.181014061E-1,2.684777677E-1
2.692957121E3,-2.809359431E-1,6.467855573E-1,1.319485344E-2
2.693207365E3,-1.889820397E-1,-2.027563900E-1,5.744490772E-4
2.693457620E3,1.016194582E0,-1.002424121E0,5.391595960E-1
2.693707864E3,-4.031811655E-1,2.293253243E-1,3.623076156E-2
2.693958108E3,-3.068906069E-1,3.519011438E-1,-2.439267933E-1
2.694208352E3,-8.033316582E-2,1.480890214E-1,3.540594876E-2
2.694458584E3,9.540103376E-3,5.414418876E-2,1.029959470E-1
2.694708828E3,-1.507516801E-1,3.301251233E-1,5.154204369E-2
2.694959072E3,2.524422407E-1,-7.155541331E-2,-7.536607236E-2
2.695209316E3,2.989611030E-1,-4.947149456E-1,-2.406157702E-1
2.695459607E3,7.086477876E-1,-7.132241130E-1,8.403903991E-2
2.695709851E3,-5.280663967E-1,1.438412368E-1,2.231904864E-1
2.695960095E3,-2.371939421E-1,-2.452624142E-1,1.609667093E-1
2.696210339E3,-3.696683645E-1,6.965459138E-2,6.419441849E-2
2.696460559E3,7.419349551E-1,-6.090251207E-1,5.163080692E-1
2.696710803E3,-5.943262577E-1,5.068795085E-1,-4.762852192E-1
2.696961047E3,7.800561190E-2,-2.315642983E-1,2.040687352E-1
2.697211292E3,1.033613533E-1,9.493787885E-1,-1.697629094E-1
2.697461552E3,-7.383612990E-1,3.852961361E-1,-1.944776624E-2
2.697711796E3,-2.824258991E-3,1.623369306E-1,1.415603608E-1
2.697962040E3,-1.515984535E-1,8.415991068E-1,-1.496054083E-1
2.698212284E3,4.224265218E-1,-8.546453118E-1,7.225816697E-2
2.698462512E3,1.943491772E-2,3.846320808E-1,-8.604456484E-2
2.698712756E3,9.213681519E-2,-3.521018922E-1,4.133876264E-1
2.698963001E3,8.664991260E-1,-1.074017525E0,2.403654456E-1
2.699213245E3,-6.376184225E-1,1.211081028E0,-1.629952043E-1
2.699463472E3,3.328179717E-1,-4.402672648E-1,-6.225435436E-2
2.699713716E3,8.592484593E-1,-1.473643661E0,1.623450816E-1
2.699963960E3,-5.029119253E-1,2.679210901E-1,-2.312651724E-1
2.700214204E3,1.072102562E-1,-5.793612599E-1,2.480632663E-1
2.700464486E3,-7.578576207E-1,3.733609319E-1,1.611792743E-1
2.700714730E3,2.528354228E-1,-4.514948651E-2,-8.382647485E-2
2.700964974E3,-1.811568737E-1,3.785685897E-1,-4.585644230E-3
2.701215218E3,-1.336337328E-1,2.166357934E-1,-1.126405448E-1
2.701465456E3,-3.381879926E-1,-1.043441668E-1,1.139683351E-1
2.701715700E3,1.161819100E0,-1.225049019E0,-3.300836682E-1
2.701965944E3,-1.147184670E-1,-2.307477444E-1,1.580530703E-1
2.702216188E3,5.767424032E-2,2.727324069E-1,-1.823540628E-1
2.702466442E3,-4.974088073E-1,6.596187949E-1,-5.911812782E-1
2.702716686E3,-1.436258912E0,2.681331635E0,-1.465377927E0
2.702966930E3,-6.176879406E-1,1.038983226E0,-5.111824870E-1
2.703217174E3,-4.851839840E-1,5.645483136E-1,-1.206549704E-1
2.703467408E3,-4.562485814E-1,3.329423368E-1,-1.179165691E-1
2.703717652E3,-1.193850636E-1,5.611411929E-1,2.113056779E-1
2.703967896E3,-9.946673177E-3,6.571466923E-1,2.665174901E-1
2.704218140E3,4.260388762E-2,8.011804521E-2,5.414481461E-2
2.704468371E3,-8.556090295E-2,9.426091611E-2,1.427988708E-2
2.704718615E3,-8.699352294E-2,-5.972781777E-2,-6.563490629E-2
2.704968859E3,-3.831972927E-2,1.776067913E-1,2.538347244E-2
2.705219134E3,-4.238985479E-3,-3.454691172E-2,-2.325633354E-2
2.705469385E3,3.152007610E-2,-4.500594456E-3,-6.030475721E-3
2.705719629E3,2.296904102E-2,8.799199015E-3,6.478639320E-3
